image num 1,perceptron_out = 20.3186
image num 5020,perceptron_out = 10.5125
image num 5021,perceptron_out = 4.88093
image num 5022,perceptron_out = 7.84419
image num 5023,perceptron_out = 10.2382
image num 5024,perceptron_out = 10.1621
image num 5025,perceptron_out = 9.19348
image num 5026,perceptron_out = 6.14669
image num 5027,perceptron_out = 10.902
image num 5028,perceptron_out = 13.3329
image num 5029,perceptron_out = 13.1066
image num 5030,perceptron_out = 4.5796
image num 5031,perceptron_out = 10.8175
image num 5032,perceptron_out = 7.62005
image num 5033,perceptron_out = 3.87402
image num 5034,perceptron_out = 16.0016
image num 5035,perceptron_out = 6.4136
image num 5036,perceptron_out = 7.91683
image num 5037,perceptron_out = 3.21724
image num 5038,perceptron_out = 5.18036
image num 5039,perceptron_out = 8.87642
image num 5040,perceptron_out = 6.14502
image num 5041,perceptron_out = 8.67686
image num 5042,perceptron_out = 12.8122
image num 5043,perceptron_out = 4.80536
image num 5044,perceptron_out = 8.19219
image num 5045,perceptron_out = 9.29891
image num 5046,perceptron_out = 12.4528
image num 5047,perceptron_out = 10.6833
image num 5048,perceptron_out = 6.70176
image num 5049,perceptron_out = 10.5369
image num 5050,perceptron_out = 13.9043
image num 5051,perceptron_out = 6.90203
image num 5052,perceptron_out = 6.43394
image num 5053,perceptron_out = 10.0064
image num 5054,perceptron_out = 4.86641
image num 5055,perceptron_out = 13.7849
image num 5056,perceptron_out = 8.09259
image num 5057,perceptron_out = 9.98578
image num 5058,perceptron_out = 6.27389
image num 5059,perceptron_out = 7.92199
image num 5060,perceptron_out = 20.7081
image num 5061,perceptron_out = 6.68908
image num 5062,perceptron_out = 11.617
image num 5063,perceptron_out = 8.44066
image num 5064,perceptron_out = 13.8118
image num 5065,perceptron_out = 8.47971
image num 5066,perceptron_out = 4.38665
image num 5067,perceptron_out = 9.71466
image num 5068,perceptron_out = 5.28681
image num 5069,perceptron_out = 5.0213
image num 5070,perceptron_out = 5.37248
image num 5071,perceptron_out = 3.20473
image num 5072,perceptron_out = 14.9693
image num 5073,perceptron_out = 4.00901
image num 5074,perceptron_out = 13.5899
image num 5075,perceptron_out = 6.1543
image num 5076,perceptron_out = 5.72899
image num 5077,perceptron_out = 8.73237
image num 5078,perceptron_out = 5.6415
image num 5079,perceptron_out = 12.7007
image num 5080,perceptron_out = 10.6398
image num 5081,perceptron_out = 3.9226
image num 5082,perceptron_out = 5.62243
image num 5083,perceptron_out = 8.44986
image num 5084,perceptron_out = 5.94322
image num 5085,perceptron_out = 4.36632
image num 5086,perceptron_out = 5.1097
image num 5087,perceptron_out = 4.39021
image num 5088,perceptron_out = 6.80699
image num 5089,perceptron_out = 9.13623
image num 5090,perceptron_out = 6.07254
image num 5091,perceptron_out = 5.44885
image num 5092,perceptron_out = 3.93585
image num 5093,perceptron_out = 5.9005
image num 5094,perceptron_out = 9.91488
image num 5095,perceptron_out = 4.93045
image num 5096,perceptron_out = 10.1588
image num 5097,perceptron_out = 14.48
image num 5098,perceptron_out = 4.38004
image num 5099,perceptron_out = 13.4756
image num 5100,perceptron_out = 9.08475
image num 5101,perceptron_out = 16.9799
image num 5102,perceptron_out = 3.50727
image num 5103,perceptron_out = 8.67001
image num 5104,perceptron_out = 4.70111
image num 5105,perceptron_out = 5.90422
image num 5106,perceptron_out = 6.10336
image num 5107,perceptron_out = 4.05745
image num 5108,perceptron_out = 9.62694
image num 5109,perceptron_out = 5.72354
image num 5110,perceptron_out = 12.3427
image num 5111,perceptron_out = 5.96502
image num 5112,perceptron_out = 11.7034
image num 5113,perceptron_out = 6.02848
image num 5114,perceptron_out = 6.53031
image num 5115,perceptron_out = 14.6443
image num 5116,perceptron_out = 9.10118
image num 5117,perceptron_out = 12.5212
image num 5118,perceptron_out = 9.14003
image num 5119,perceptron_out = 11.3212
image num 5120,perceptron_out = 5.59844
image num 5121,perceptron_out = 9.87136
image num 5122,perceptron_out = 5.17769
image num 5123,perceptron_out = 4.9443
image num 5124,perceptron_out = 7.53247
image num 5125,perceptron_out = 4.34108
image num 5126,perceptron_out = 4.86633
image num 5127,perceptron_out = 10.5963
image num 5128,perceptron_out = 6.7361
image num 5129,perceptron_out = 5.06103
image num 5130,perceptron_out = 6.7543
image num 5131,perceptron_out = 4.71799
image num 5132,perceptron_out = 5.46567
image num 5133,perceptron_out = 9.96824
image num 5134,perceptron_out = 6.56658
image num 5135,perceptron_out = 8.35402
image num 5136,perceptron_out = 7.26789
image num 5137,perceptron_out = 15.8279
image num 5138,perceptron_out = 5.76122
image num 5139,perceptron_out = 5.2598
image num 5140,perceptron_out = 3.04607
image num 5141,perceptron_out = 11.7548
image num 5142,perceptron_out = 5.51797
image num 5143,perceptron_out = 11.8416
image num 5144,perceptron_out = 6.86752
image num 5145,perceptron_out = 8.45012
image num 5146,perceptron_out = 6.35012
image num 5147,perceptron_out = 6.06723
image num 5148,perceptron_out = 3.85925
image num 5149,perceptron_out = 9.7985
image num 5150,perceptron_out = 6.87164
image num 5151,perceptron_out = 9.61472
image num 5152,perceptron_out = 14.3535
image num 5153,perceptron_out = 6.39593
image num 5154,perceptron_out = 9.70502
image num 5155,perceptron_out = 5.82179
image num 5156,perceptron_out = 14.3365
image num 5157,perceptron_out = 4.00694
image num 5158,perceptron_out = 5.44551
image num 5159,perceptron_out = 11.0232
image num 5160,perceptron_out = 7.98521
image num 5161,perceptron_out = 8.58833
image num 5162,perceptron_out = 11.7822
image num 5163,perceptron_out = 14.199
image num 5164,perceptron_out = 13.8116
image num 5165,perceptron_out = 10.0415
image num 5166,perceptron_out = 6.22174
image num 5167,perceptron_out = 10.3671
image num 5168,perceptron_out = 7.55432
image num 5169,perceptron_out = 14.6978
image num 5170,perceptron_out = 8.26519
image num 5171,perceptron_out = 11.371
image num 5172,perceptron_out = 8.27899
image num 5173,perceptron_out = 8.92905
image num 5174,perceptron_out = 10.6892
image num 5175,perceptron_out = 9.59696
image num 5176,perceptron_out = 4.4937
image num 5177,perceptron_out = 7.36349
image num 5178,perceptron_out = 7.88055
image num 5179,perceptron_out = 11.1644
image num 5180,perceptron_out = 9.17386
image num 5181,perceptron_out = 14.7296
image num 5182,perceptron_out = 5.85161
image num 5183,perceptron_out = 6.38412
image num 5184,perceptron_out = 14.1741
image num 5185,perceptron_out = 7.52739
image num 5186,perceptron_out = 8.74454
image num 5187,perceptron_out = 5.13143
image num 5188,perceptron_out = 8.99467
image num 5189,perceptron_out = 6.58776
image num 5190,perceptron_out = 10.7073
image num 5191,perceptron_out = 6.59378
image num 5192,perceptron_out = 6.92113
image num 5193,perceptron_out = 8.05293
image num 5194,perceptron_out = 9.56258
image num 5195,perceptron_out = 8.99921
image num 5196,perceptron_out = 6.91814
image num 5197,perceptron_out = 6.63111
image num 5198,perceptron_out = 16.2823
image num 5199,perceptron_out = 9.9184
image num 5200,perceptron_out = 7.78732
image num 5201,perceptron_out = 8.95449
image num 5202,perceptron_out = 6.92258
image num 5203,perceptron_out = 4.82689
image num 5204,perceptron_out = 9.57321
image num 5205,perceptron_out = 9.41293
image num 5206,perceptron_out = 16.379
image num 5207,perceptron_out = 3.15769
image num 5208,perceptron_out = 5.78792
image num 5209,perceptron_out = 20.7199
image num 5210,perceptron_out = 13.6116
image num 5211,perceptron_out = 3.66063
image num 5212,perceptron_out = 9.40221
image num 5213,perceptron_out = 7.36576
image num 5214,perceptron_out = 6.65694
image num 5215,perceptron_out = 7.40227
image num 5216,perceptron_out = 11.5189
image num 5217,perceptron_out = 5.90378
image num 5218,perceptron_out = 9.71513
image num 5219,perceptron_out = 10.7749
image num 5220,perceptron_out = 4.0094
image num 5221,perceptron_out = 12.3793
image num 5222,perceptron_out = 5.43529
image num 5223,perceptron_out = 5.89676
image num 5224,perceptron_out = 8.54125
image num 5225,perceptron_out = 7.11182
image num 5226,perceptron_out = 8.36922
image num 5227,perceptron_out = 3.99723
image num 5228,perceptron_out = 8.33926
image num 5229,perceptron_out = 5.95166
image num 5230,perceptron_out = 7.05537
image num 5231,perceptron_out = 7.76788
image num 5232,perceptron_out = 9.15342
image num 5233,perceptron_out = 7.7023
image num 5234,perceptron_out = 4.63463
image num 5235,perceptron_out = 8.26126
image num 5236,perceptron_out = 17.0485
image num 5237,perceptron_out = 4.85667
image num 5238,perceptron_out = 8.57415
image num 5239,perceptron_out = 7.7582
image num 5240,perceptron_out = 8.28731
image num 5241,perceptron_out = 10.2065
image num 5242,perceptron_out = 11.0349
image num 5243,perceptron_out = 6.49978
image num 5244,perceptron_out = 10.5935
image num 5245,perceptron_out = 5.99469
image num 5246,perceptron_out = 5.65455
image num 5247,perceptron_out = 7.62517
image num 5248,perceptron_out = 7.3076
image num 5249,perceptron_out = 13.9321
image num 5250,perceptron_out = 7.45712
image num 5251,perceptron_out = 10.7875
image num 5252,perceptron_out = 7.16451
image num 5253,perceptron_out = 3.57543
image num 5254,perceptron_out = 12.198
image num 5255,perceptron_out = 10.6464
image num 5256,perceptron_out = 5.37524
image num 5257,perceptron_out = 6.97992
image num 5258,perceptron_out = 5.66282
image num 5259,perceptron_out = 5.02246
image num 5260,perceptron_out = 6.48384
image num 5261,perceptron_out = 9.28743
image num 5262,perceptron_out = 10.7052
image num 5263,perceptron_out = 6.08141
image num 5264,perceptron_out = 21.1582
image num 5265,perceptron_out = 18.7261
image num 5266,perceptron_out = 6.33714
image num 5267,perceptron_out = 4.88669
image num 5268,perceptron_out = 7.67057
image num 5269,perceptron_out = 9.76709
image num 5270,perceptron_out = 4.69451
image num 5271,perceptron_out = 8.83428
image num 5272,perceptron_out = 5.20995
image num 5273,perceptron_out = 10.7623
image num 5274,perceptron_out = 9.5686
image num 5275,perceptron_out = 7.06008
image num 5276,perceptron_out = 6.66148
image num 5277,perceptron_out = 10.3455
image num 5278,perceptron_out = 3.80334
image num 5279,perceptron_out = 4.93792
image num 5280,perceptron_out = 5.37501
image num 5281,perceptron_out = 8.24992
image num 5282,perceptron_out = 24.8286
image num 5283,perceptron_out = 11.0999
image num 5284,perceptron_out = 5.55841
image num 5285,perceptron_out = 3.99128
image num 5286,perceptron_out = 5.31247
image num 5287,perceptron_out = 18.5978
image num 5288,perceptron_out = 7.3818
image num 5289,perceptron_out = 5.94132
image num 5290,perceptron_out = 4.74988
image num 5291,perceptron_out = 7.95368
image num 5292,perceptron_out = 6.72214
image num 5293,perceptron_out = 7.55996
image num 5294,perceptron_out = 8.83571
image num 5295,perceptron_out = 14.1608
image num 5296,perceptron_out = 11.5532
image num 5297,perceptron_out = 6.52721
image num 5298,perceptron_out = 4.94077
image num 5299,perceptron_out = 4.91205
image num 5300,perceptron_out = 9.31333
image num 5301,perceptron_out = 6.55809
image num 5302,perceptron_out = 6.96563
image num 5303,perceptron_out = 17.2582
image num 5304,perceptron_out = 4.87024
image num 5305,perceptron_out = 10.8467
image num 5306,perceptron_out = 6.39462
image num 5307,perceptron_out = 19.4444
image num 5308,perceptron_out = 7.88455
image num 5309,perceptron_out = 9.98446
image num 5310,perceptron_out = 8.0233
image num 5311,perceptron_out = 5.18277
image num 5312,perceptron_out = 6.74462
image num 5313,perceptron_out = 4.85911
image num 5314,perceptron_out = 7.60691
image num 5315,perceptron_out = 10.0043
image num 5316,perceptron_out = 5.15552
image num 5317,perceptron_out = 5.69107
image num 5318,perceptron_out = 5.77951
image num 5319,perceptron_out = 8.91532
image num 5320,perceptron_out = 4.5062
image num 5321,perceptron_out = 3.65484
image num 5322,perceptron_out = 8.10204
image num 5323,perceptron_out = 10.7288
image num 5324,perceptron_out = 10.7526
image num 5325,perceptron_out = 4.72939
image num 5326,perceptron_out = 15.3818
image num 5327,perceptron_out = 6.21126
image num 5328,perceptron_out = 15.7863
image num 5329,perceptron_out = 9.50692
image num 5330,perceptron_out = 11.2915
image num 5331,perceptron_out = 5.25762
image num 5332,perceptron_out = 7.51054
image num 5333,perceptron_out = 9.02332
image num 5334,perceptron_out = 4.26537
image num 5335,perceptron_out = 8.86747
image num 5336,perceptron_out = 6.44907
image num 5337,perceptron_out = 9.56153
image num 5338,perceptron_out = 5.53475
image num 5339,perceptron_out = 8.53105
image num 5340,perceptron_out = 7.22169
image num 5341,perceptron_out = 9.70973
image num 5342,perceptron_out = 6.34368
image num 5343,perceptron_out = 9.31825
image num 5344,perceptron_out = 16.4683
image num 5345,perceptron_out = 13.5314
image num 5346,perceptron_out = 7.97394
image num 5347,perceptron_out = 16.5813
image num 5348,perceptron_out = 6.10264
image num 5349,perceptron_out = 6.28496
image num 5350,perceptron_out = 9.64849
image num 5351,perceptron_out = 5.37365
image num 5352,perceptron_out = 17.6671
image num 5353,perceptron_out = 14.2241
image num 5354,perceptron_out = 12.2504
image num 5355,perceptron_out = 6.3772
image num 5356,perceptron_out = 4.31737
image num 5357,perceptron_out = 9.32346
image num 5358,perceptron_out = 14.9474
image num 5359,perceptron_out = 8.33949
image num 5360,perceptron_out = 7.56781
image num 5361,perceptron_out = 9.52427
image num 5362,perceptron_out = 4.91423
image num 5363,perceptron_out = 7.87721
image num 5364,perceptron_out = 8.37737
image num 5365,perceptron_out = 10.6977
image num 5366,perceptron_out = 7.75788
image num 5367,perceptron_out = 11.8189
image num 5368,perceptron_out = 6.52388
image num 5369,perceptron_out = 16.0275
image num 5370,perceptron_out = 8.23122
image num 5371,perceptron_out = 6.77564
image num 5372,perceptron_out = 9.39706
image num 5373,perceptron_out = 5.92911
image num 5374,perceptron_out = 15.2372
image num 5375,perceptron_out = 6.81847
image num 5376,perceptron_out = 8.55654
image num 5377,perceptron_out = 8.50452
image num 5378,perceptron_out = 6.11828
image num 5379,perceptron_out = 8.9212
image num 5380,perceptron_out = 8.27953
image num 5381,perceptron_out = 5.60309
image num 5382,perceptron_out = 9.92607
image num 5383,perceptron_out = 5.68505
image num 5384,perceptron_out = 6.43059
image num 5385,perceptron_out = 14.5672
image num 5386,perceptron_out = 11.1392
image num 5387,perceptron_out = 18.2227
image num 5388,perceptron_out = 5.88208
image num 5389,perceptron_out = 5.37074
image num 5390,perceptron_out = 7.69912
image num 5391,perceptron_out = 9.88829
image num 5392,perceptron_out = 11.6015
image num 5393,perceptron_out = 4.57281
image num 5394,perceptron_out = 8.15209
image num 5395,perceptron_out = 20.4337
image num 5396,perceptron_out = 4.69215
image num 5397,perceptron_out = 7.5429
image num 5398,perceptron_out = 7.27715
image num 5399,perceptron_out = 9.7102
image num 5400,perceptron_out = 6.40414
image num 5401,perceptron_out = 4.97526
image num 5402,perceptron_out = 29.1755
image num 5403,perceptron_out = 7.69643
image num 5404,perceptron_out = 14.6405
image num 5405,perceptron_out = 10.8416
image num 5406,perceptron_out = 9.61054
image num 5407,perceptron_out = 6.91122
image num 5408,perceptron_out = 5.97944
image num 5409,perceptron_out = 6.49724
image num 5410,perceptron_out = 9.52494
image num 5411,perceptron_out = 9.35827
image num 5412,perceptron_out = 7.62501
image num 5413,perceptron_out = 5.59259
image num 5414,perceptron_out = 5.2321
image num 5415,perceptron_out = 6.02442
image num 5416,perceptron_out = 5.91944
image num 5417,perceptron_out = 9.77186
image num 5418,perceptron_out = 4.07634
image num 5419,perceptron_out = 4.77843
image num 5420,perceptron_out = 5.67307
image num 5421,perceptron_out = 5.59487
image num 5422,perceptron_out = 4.965
image num 5423,perceptron_out = 3.96586
image num 5424,perceptron_out = 16.4665
image num 5425,perceptron_out = 12.8673
image num 5426,perceptron_out = 8.91664
image num 5427,perceptron_out = 6.09671
image num 5428,perceptron_out = 12.3038
image num 5429,perceptron_out = 5.98705
image num 5430,perceptron_out = 9.46998
image num 5431,perceptron_out = 12.86
image num 5432,perceptron_out = 5.43767
image num 5433,perceptron_out = 10.3273
image num 5434,perceptron_out = 8.56465
image num 5435,perceptron_out = 8.13576
image num 5436,perceptron_out = 7.14886
image num 5437,perceptron_out = 4.84449
image num 5438,perceptron_out = 13.7177
image num 5439,perceptron_out = 9.15248
image num 5440,perceptron_out = 3.85599
image num 5441,perceptron_out = 10.5371
image num 5442,perceptron_out = 18.1671
image num 5443,perceptron_out = 11.1375
image num 5444,perceptron_out = 8.3532
image num 5445,perceptron_out = 5.09369
image num 5446,perceptron_out = 10.2275
image num 5447,perceptron_out = 7.74031
image num 5448,perceptron_out = 10.6698
image num 5449,perceptron_out = 11.8634
image num 5450,perceptron_out = 5.47169
image num 5451,perceptron_out = 7.42192
image num 5452,perceptron_out = 5.51878
image num 5453,perceptron_out = 7.32648
image num 5454,perceptron_out = 8.51276
image num 5455,perceptron_out = 11.3026
image num 5456,perceptron_out = 9.54153
image num 5457,perceptron_out = 9.63965
image num 5458,perceptron_out = 8.01422
image num 5459,perceptron_out = 9.5032
image num 5460,perceptron_out = 14.0923
image num 5461,perceptron_out = 17.6765
image num 5462,perceptron_out = 17.4223
image num 5463,perceptron_out = 11.9475
image num 5464,perceptron_out = 8.87671
image num 5465,perceptron_out = 7.79808
image num 5466,perceptron_out = 11.0063
image num 5467,perceptron_out = 6.33032
image num 5468,perceptron_out = 3.13117
image num 5469,perceptron_out = 4.58144
image num 5470,perceptron_out = 9.98024
image num 5471,perceptron_out = 8.24776
image num 5472,perceptron_out = 6.41153
image num 5473,perceptron_out = 5.33177
image num 5474,perceptron_out = 6.00793
image num 5475,perceptron_out = 10.9653
image num 5476,perceptron_out = 5.90092
image num 5477,perceptron_out = 7.40666
image num 5478,perceptron_out = 7.7723
image num 5479,perceptron_out = 9.20567
image num 5480,perceptron_out = 5.35734
image num 5481,perceptron_out = 9.55567
image num 5482,perceptron_out = 16.4244
image num 5483,perceptron_out = 10.3776
image num 5484,perceptron_out = 4.06301
image num 5485,perceptron_out = 11.1146
image num 5486,perceptron_out = 8.48834
image num 5487,perceptron_out = 16.9375
image num 5488,perceptron_out = 6.63396
image num 5489,perceptron_out = 4.47976
image num 5490,perceptron_out = 10.0031
image num 5491,perceptron_out = 7.01636
image num 5492,perceptron_out = 9.31091
image num 5493,perceptron_out = 7.68767
image num 5494,perceptron_out = 12.0035
image num 5495,perceptron_out = 5.70782
image num 5496,perceptron_out = 19.3285
image num 5497,perceptron_out = 20.5779
image num 5498,perceptron_out = 9.45571
image num 5499,perceptron_out = 10.1743
image num 5500,perceptron_out = 8.41544
image num 5501,perceptron_out = 7.20703
image num 5502,perceptron_out = 8.2072
image num 5503,perceptron_out = 8.84272
image num 5504,perceptron_out = 6.22189
image num 5505,perceptron_out = 10.8035
image num 5506,perceptron_out = 5.43603
image num 5507,perceptron_out = 7.71829
image num 5508,perceptron_out = 5.74194
image num 5509,perceptron_out = 7.55413
image num 5510,perceptron_out = 5.57853
image num 5511,perceptron_out = 9.05337
image num 5512,perceptron_out = 5.8185
image num 5513,perceptron_out = 6.22874
image num 5514,perceptron_out = 16.384
image num 5515,perceptron_out = 4.01613
image num 5516,perceptron_out = 6.89648
image num 5517,perceptron_out = 4.29155
image num 5518,perceptron_out = 9.18594
image num 5519,perceptron_out = 9.47587
image num 5520,perceptron_out = 17.6878
image num 5521,perceptron_out = 4.81877
image num 5522,perceptron_out = 18.1989
image num 5523,perceptron_out = 3.48447
image num 5524,perceptron_out = 6.63297
image num 5525,perceptron_out = 18.5134
image num 5526,perceptron_out = 9.78644
image num 5527,perceptron_out = 6.40648
image num 5528,perceptron_out = 5.70222
image num 5529,perceptron_out = 10.9072
image num 5530,perceptron_out = 4.53586
image num 5531,perceptron_out = 10.0758
image num 5532,perceptron_out = 8.61125
image num 5533,perceptron_out = 6.76762
image num 5534,perceptron_out = 7.39798
image num 5535,perceptron_out = 10.1301
image num 5536,perceptron_out = 25.4112
image num 5537,perceptron_out = 7.80986
image num 5538,perceptron_out = 11.0747
image num 5539,perceptron_out = 5.6909
image num 5540,perceptron_out = 6.36985
image num 5541,perceptron_out = 4.23942
image num 5542,perceptron_out = 13.2846
image num 5543,perceptron_out = 9.34678
image num 5544,perceptron_out = 16.4373
image num 5545,perceptron_out = 7.58492
image num 5546,perceptron_out = 3.60941
image num 5547,perceptron_out = 13.3176
image num 5548,perceptron_out = 11.7849
image num 5549,perceptron_out = 10.1574
image num 5550,perceptron_out = 5.20524
image num 5551,perceptron_out = 3.88438
image num 5552,perceptron_out = 8.39944
image num 5553,perceptron_out = 6.63792
image num 5554,perceptron_out = 9.07638
image num 5555,perceptron_out = 6.92598
image num 5556,perceptron_out = 11.7077
image num 5557,perceptron_out = 11.6047
image num 5558,perceptron_out = 11.1686
image num 5559,perceptron_out = 18.4883
image num 5560,perceptron_out = 15.3892
image num 5561,perceptron_out = 9.04846
image num 5562,perceptron_out = 8.78667
image num 5563,perceptron_out = 7.93573
image num 5564,perceptron_out = 5.51502
image num 5565,perceptron_out = 5.99884
image num 5566,perceptron_out = 3.72381
image num 5567,perceptron_out = 5.08168
image num 5568,perceptron_out = 7.58802
image num 5569,perceptron_out = 9.63969
image num 5570,perceptron_out = 7.25678
image num 5571,perceptron_out = 9.3647
image num 5572,perceptron_out = 9.9125
image num 5573,perceptron_out = 5.85419
image num 5574,perceptron_out = 4.52923
image num 5575,perceptron_out = 9.21435
image num 5576,perceptron_out = 5.9133
image num 5577,perceptron_out = 4.64783
image num 5578,perceptron_out = 19.944
image num 5579,perceptron_out = 4.6537
image num 5580,perceptron_out = 10.4297
image num 5581,perceptron_out = 2.80297
image num 5582,perceptron_out = 5.84218
image num 5583,perceptron_out = 9.7677
image num 5584,perceptron_out = 20.4258
image num 5585,perceptron_out = 8.5972
image num 5586,perceptron_out = 6.54104
image num 5587,perceptron_out = 12.5218
image num 5588,perceptron_out = 5.61258
image num 5589,perceptron_out = 10.7989
image num 5590,perceptron_out = 6.56743
image num 5591,perceptron_out = 6.09737
image num 5592,perceptron_out = 7.31689
image num 5593,perceptron_out = 14.5294
image num 5594,perceptron_out = 6.23295
image num 5595,perceptron_out = 3.08331
image num 5596,perceptron_out = 7.83305
image num 5597,perceptron_out = 6.27745
image num 5598,perceptron_out = 10.2118
image num 5599,perceptron_out = 14.0743
image num 5600,perceptron_out = 7.98216
image num 5601,perceptron_out = 12.2564
image num 5602,perceptron_out = 13.5406
image num 5603,perceptron_out = 6.43655
image num 5604,perceptron_out = 6.23251
image num 5605,perceptron_out = 7.37371
image num 5606,perceptron_out = 5.69991
image num 5607,perceptron_out = 5.19235
image num 5608,perceptron_out = 12.8623
image num 5609,perceptron_out = 10.2
image num 5610,perceptron_out = 8.69468
image num 5611,perceptron_out = 8.01168
image num 5612,perceptron_out = 5.26157
image num 5613,perceptron_out = 4.48219
image num 5614,perceptron_out = 14.4472
image num 5615,perceptron_out = 5.71662
image num 5616,perceptron_out = 4.19967
image num 5617,perceptron_out = 7.52602
image num 5618,perceptron_out = 10.8691
image num 5619,perceptron_out = 6.99409
image num 5620,perceptron_out = 11.3807
image num 5621,perceptron_out = 7.18066
image num 5622,perceptron_out = 10.5133
image num 5623,perceptron_out = 8.63212
image num 5624,perceptron_out = 6.97895
image num 5625,perceptron_out = 10.2201
image num 5626,perceptron_out = 4.75042
image num 5627,perceptron_out = 7.4288
image num 5628,perceptron_out = 7.4024
image num 5629,perceptron_out = 8.34627
image num 5630,perceptron_out = 12.9311
image num 5631,perceptron_out = 11.3584
image num 5632,perceptron_out = 11.0469
image num 5633,perceptron_out = 15.8479
image num 5634,perceptron_out = 19.5048
image num 5635,perceptron_out = 5.3006
image num 5636,perceptron_out = 14.0715
image num 5637,perceptron_out = 7.27187
image num 5638,perceptron_out = 11.8959
image num 5639,perceptron_out = 4.62085
image num 5640,perceptron_out = 8.12503
image num 5641,perceptron_out = 6.10373
image num 5642,perceptron_out = 3.27621
image num 5643,perceptron_out = 6.40913
image num 5644,perceptron_out = 10.9822
image num 5645,perceptron_out = 6.85746
image num 5646,perceptron_out = 6.65178
image num 5647,perceptron_out = 4.13591
image num 5648,perceptron_out = 6.26621
image num 5649,perceptron_out = 6.9687
image num 5650,perceptron_out = 3.80712
image num 5651,perceptron_out = 3.94826
image num 5652,perceptron_out = 13.0954
image num 5653,perceptron_out = 9.57477
image num 5654,perceptron_out = 12.7304
image num 5655,perceptron_out = 10.4376
image num 5656,perceptron_out = 21.9476
image num 5657,perceptron_out = 10.2961
image num 5658,perceptron_out = 15.9596
image num 5659,perceptron_out = 7.91357
image num 5660,perceptron_out = 6.14071
image num 5661,perceptron_out = 8.41095
image num 5662,perceptron_out = 6.87411
image num 5663,perceptron_out = 8.06928
image num 5664,perceptron_out = 5.80443
image num 5665,perceptron_out = 9.2451
image num 5666,perceptron_out = 21.6304
image num 5667,perceptron_out = 10.4286
image num 5668,perceptron_out = 7.86109
image num 5669,perceptron_out = 7.12331
image num 5670,perceptron_out = 14.9723
image num 5671,perceptron_out = 8.65469
image num 5672,perceptron_out = 17.4053
image num 5673,perceptron_out = 5.95299
image num 5674,perceptron_out = 9.13139
image num 5675,perceptron_out = 5.65084
image num 5676,perceptron_out = 8.16859
image num 5677,perceptron_out = 13.1909
image num 5678,perceptron_out = 8.26092
image num 5679,perceptron_out = 6.95316
image num 5680,perceptron_out = 4.60336
image num 5681,perceptron_out = 9.10241
image num 5682,perceptron_out = 10.4448
image num 5683,perceptron_out = 11.5355
image num 5684,perceptron_out = 6.88814
image num 5685,perceptron_out = 5.65672
image num 5686,perceptron_out = 7.24981
image num 5687,perceptron_out = 12.8587
image num 5688,perceptron_out = 9.83024
image num 5689,perceptron_out = 12.7544
image num 5690,perceptron_out = 7.68112
image num 5691,perceptron_out = 14.9519
image num 5692,perceptron_out = 6.41083
image num 5693,perceptron_out = 13.8203
image num 5694,perceptron_out = 10.3224
image num 5695,perceptron_out = 8.2603
image num 5696,perceptron_out = 7.53065
image num 5697,perceptron_out = 8.01631
image num 5698,perceptron_out = 8.34683
image num 5699,perceptron_out = 10.9207
image num 5700,perceptron_out = 7.95988
image num 5701,perceptron_out = 8.65134
image num 5702,perceptron_out = 4.62292
image num 5703,perceptron_out = 8.93205
image num 5704,perceptron_out = 4.68301
image num 5705,perceptron_out = 11.246
image num 5706,perceptron_out = 10.8763
image num 5707,perceptron_out = 4.38096
image num 5708,perceptron_out = 4.12266
image num 5709,perceptron_out = 6.87513
image num 5710,perceptron_out = 8.70583
image num 5711,perceptron_out = 12.4425
image num 5712,perceptron_out = 23.4798
image num 5713,perceptron_out = 7.91867
image num 5714,perceptron_out = 5.52492
image num 5715,perceptron_out = 6.62173
image num 5716,perceptron_out = 10.2208
image num 5717,perceptron_out = 18.1425
image num 5718,perceptron_out = 8.21144
image num 5719,perceptron_out = 11.8339
image num 5720,perceptron_out = 7.77731
image num 5721,perceptron_out = 4.90713
image num 5722,perceptron_out = 8.81882
image num 5723,perceptron_out = 10.0999
image num 5724,perceptron_out = 14.9943
image num 5725,perceptron_out = 8.87841
image num 5726,perceptron_out = 14.0709
image num 5727,perceptron_out = 9.06731
image num 5728,perceptron_out = 8.9083
image num 5729,perceptron_out = 7.81053
image num 5730,perceptron_out = 6.5844
image num 5731,perceptron_out = 6.46926
image num 5732,perceptron_out = 7.25216
image num 5733,perceptron_out = 6.46377
image num 5734,perceptron_out = 6.35912
image num 5735,perceptron_out = 6.28551
image num 5736,perceptron_out = 7.3213
image num 5737,perceptron_out = 5.69328
image num 5738,perceptron_out = 5.58853
image num 5739,perceptron_out = 7.88952
image num 5740,perceptron_out = 6.89581
image num 5741,perceptron_out = 5.57904
image num 5742,perceptron_out = 5.10674
image num 5743,perceptron_out = 27.2945
image num 5744,perceptron_out = 7.86521
image num 5745,perceptron_out = 8.07278
image num 5746,perceptron_out = 12.2515
image num 5747,perceptron_out = 6.50251
image num 5748,perceptron_out = 5.06266
image num 5749,perceptron_out = 7.08193
image num 5750,perceptron_out = 27.769
image num 5751,perceptron_out = 10.5105
image num 5752,perceptron_out = 5.90206
image num 5753,perceptron_out = 11.5906
image num 5754,perceptron_out = 8.93725
image num 5755,perceptron_out = 5.20038
