image num 1,perceptron_out = 5.28635
image num 5015,perceptron_out = 13.7533
image num 5016,perceptron_out = 9.53654
image num 5017,perceptron_out = 7.93382
image num 5018,perceptron_out = 4.58751
image num 5019,perceptron_out = 8.35137
image num 5020,perceptron_out = 34.2059
image num 5021,perceptron_out = 11.6962
image num 5022,perceptron_out = 12.8293
image num 5023,perceptron_out = 10.2852
image num 5024,perceptron_out = 6.44187
image num 5025,perceptron_out = 15.338
image num 5026,perceptron_out = 5.51307
image num 5027,perceptron_out = 10.0491
image num 5028,perceptron_out = 4.91552
image num 5029,perceptron_out = 13.5245
image num 5030,perceptron_out = 8.40053
image num 5031,perceptron_out = 4.01276
image num 5032,perceptron_out = 4.70116
image num 5033,perceptron_out = 7.6516
image num 5034,perceptron_out = 12.4291
image num 5035,perceptron_out = 8.73167
image num 5036,perceptron_out = 6.78176
image num 5037,perceptron_out = 7.84702
image num 5038,perceptron_out = 5.64325
image num 5039,perceptron_out = 7.36207
image num 5040,perceptron_out = 14.6482
image num 5041,perceptron_out = 4.7912
image num 5042,perceptron_out = 9.61013
image num 5043,perceptron_out = 8.26747
image num 5044,perceptron_out = 5.5988
image num 5045,perceptron_out = 6.06777
image num 5046,perceptron_out = 10.3318
image num 5047,perceptron_out = 4.45815
image num 5048,perceptron_out = 6.75128
image num 5049,perceptron_out = 11.2903
image num 5050,perceptron_out = 10.0596
image num 5051,perceptron_out = 5.2908
image num 5052,perceptron_out = 9.73959
image num 5053,perceptron_out = 13.1926
image num 5054,perceptron_out = 5.14088
image num 5055,perceptron_out = 12.7411
image num 5056,perceptron_out = 10.3379
image num 5057,perceptron_out = 3.4201
image num 5058,perceptron_out = 9.88092
image num 5059,perceptron_out = 9.06423
image num 5060,perceptron_out = 9.10069
image num 5061,perceptron_out = 4.81637
image num 5062,perceptron_out = 9.20293
image num 5063,perceptron_out = 6.00083
image num 5064,perceptron_out = 11.5775
image num 5065,perceptron_out = 9.53412
image num 5066,perceptron_out = 9.06519
image num 5067,perceptron_out = 8.089
image num 5068,perceptron_out = 8.51105
image num 5069,perceptron_out = 5.39625
image num 5070,perceptron_out = 11.0096
image num 5071,perceptron_out = 6.61973
image num 5072,perceptron_out = 8.14853
image num 5073,perceptron_out = 5.04783
image num 5074,perceptron_out = 7.29579
image num 5075,perceptron_out = 5.47852
image num 5076,perceptron_out = 10.2075
image num 5077,perceptron_out = 6.49243
image num 5078,perceptron_out = 10.3369
image num 5079,perceptron_out = 13.1359
image num 5080,perceptron_out = 22.0382
image num 5081,perceptron_out = 9.65401
image num 5082,perceptron_out = 6.19669
image num 5083,perceptron_out = 6.18244
image num 5084,perceptron_out = 13.091
image num 5085,perceptron_out = 5.01996
image num 5086,perceptron_out = 13.1199
image num 5087,perceptron_out = 4.31918
image num 5088,perceptron_out = 8.92183
image num 5089,perceptron_out = 4.18625
image num 5090,perceptron_out = 11.2753
image num 5091,perceptron_out = 10.467
image num 5092,perceptron_out = 4.85394
image num 5093,perceptron_out = 7.69356
image num 5094,perceptron_out = 6.6467
image num 5095,perceptron_out = 15.6663
image num 5096,perceptron_out = 13.6474
image num 5097,perceptron_out = 4.61789
image num 5098,perceptron_out = 5.5137
image num 5099,perceptron_out = 4.12396
image num 5100,perceptron_out = 8.08198
image num 5101,perceptron_out = 7.71574
image num 5102,perceptron_out = 7.63799
image num 5103,perceptron_out = 5.66824
image num 5104,perceptron_out = 6.20865
image num 5105,perceptron_out = 5.73812
image num 5106,perceptron_out = 8.75988
image num 5107,perceptron_out = 4.62731
image num 5108,perceptron_out = 11.2289
image num 5109,perceptron_out = 22.0316
image num 5110,perceptron_out = 15.675
image num 5111,perceptron_out = 9.77924
image num 5112,perceptron_out = 11.9117
image num 5113,perceptron_out = 4.56917
image num 5114,perceptron_out = 7.70868
image num 5115,perceptron_out = 15.1718
image num 5116,perceptron_out = 4.57378
image num 5117,perceptron_out = 6.97282
image num 5118,perceptron_out = 5.9836
image num 5119,perceptron_out = 5.03965
image num 5120,perceptron_out = 5.4019
image num 5121,perceptron_out = 9.0485
image num 5122,perceptron_out = 14.5374
image num 5123,perceptron_out = 10.4065
image num 5124,perceptron_out = 4.32335
image num 5125,perceptron_out = 9.77387
image num 5126,perceptron_out = 15.4014
image num 5127,perceptron_out = 5.03402
image num 5128,perceptron_out = 11.6524
image num 5129,perceptron_out = 3.81331
image num 5130,perceptron_out = 7.51167
image num 5131,perceptron_out = 5.47683
image num 5132,perceptron_out = 11.067
image num 5133,perceptron_out = 14.597
image num 5134,perceptron_out = 9.94206
image num 5135,perceptron_out = 4.9751
image num 5136,perceptron_out = 22.1234
image num 5137,perceptron_out = 9.48623
image num 5138,perceptron_out = 21.6521
image num 5139,perceptron_out = 6.86508
image num 5140,perceptron_out = 10.4643
image num 5141,perceptron_out = 12.1548
image num 5142,perceptron_out = 7.29425
image num 5143,perceptron_out = 10.1792
image num 5144,perceptron_out = 14.3672
image num 5145,perceptron_out = 7.21737
image num 5146,perceptron_out = 8.97255
image num 5147,perceptron_out = 11.4727
image num 5148,perceptron_out = 4.69628
image num 5149,perceptron_out = 5.4981
image num 5150,perceptron_out = 17.4147
image num 5151,perceptron_out = 9.04769
image num 5152,perceptron_out = 5.94984
image num 5153,perceptron_out = 7.1795
image num 5154,perceptron_out = 10.8425
image num 5155,perceptron_out = 7.03797
image num 5156,perceptron_out = 7.75603
image num 5157,perceptron_out = 8.50876
image num 5158,perceptron_out = 17.103
image num 5159,perceptron_out = 6.54792
image num 5160,perceptron_out = 14.6062
image num 5161,perceptron_out = 7.98162
image num 5162,perceptron_out = 9.11381
image num 5163,perceptron_out = 4.74492
image num 5164,perceptron_out = 5.83268
image num 5165,perceptron_out = 8.96909
image num 5166,perceptron_out = 9.94572
image num 5167,perceptron_out = 3.61765
image num 5168,perceptron_out = 10.8471
image num 5169,perceptron_out = 11.381
image num 5170,perceptron_out = 5.64455
image num 5171,perceptron_out = 8.53696
image num 5172,perceptron_out = 6.57632
image num 5173,perceptron_out = 3.5442
image num 5174,perceptron_out = 6.2994
image num 5175,perceptron_out = 12.4373
image num 5176,perceptron_out = 13.9749
image num 5177,perceptron_out = 4.77806
image num 5178,perceptron_out = 6.15448
image num 5179,perceptron_out = 4.69165
image num 5180,perceptron_out = 6.29357
image num 5181,perceptron_out = 9.50401
image num 5182,perceptron_out = 18.1397
image num 5183,perceptron_out = 8.40611
image num 5184,perceptron_out = 7.40813
image num 5185,perceptron_out = 7.21941
image num 5186,perceptron_out = 5.68969
image num 5187,perceptron_out = 7.28866
image num 5188,perceptron_out = 5.95367
image num 5189,perceptron_out = 9.04294
image num 5190,perceptron_out = 9.60897
image num 5191,perceptron_out = 10.2004
image num 5192,perceptron_out = 4.54481
image num 5193,perceptron_out = 8.29115
image num 5194,perceptron_out = 6.74115
image num 5195,perceptron_out = 3.48448
image num 5196,perceptron_out = 7.68623
image num 5197,perceptron_out = 13.2187
image num 5198,perceptron_out = 6.97482
image num 5199,perceptron_out = 4.07755
image num 5200,perceptron_out = 9.06829
image num 5201,perceptron_out = 3.97867
image num 5202,perceptron_out = 14.4705
image num 5203,perceptron_out = 11.3504
image num 5204,perceptron_out = 7.04789
image num 5205,perceptron_out = 5.28685
image num 5206,perceptron_out = 13.0547
image num 5207,perceptron_out = 5.14545
image num 5208,perceptron_out = 3.91777
image num 5209,perceptron_out = 5.30988
image num 5210,perceptron_out = 14.9291
image num 5211,perceptron_out = 4.62077
image num 5212,perceptron_out = 4.09892
image num 5213,perceptron_out = 4.10353
image num 5214,perceptron_out = 4.54258
image num 5215,perceptron_out = 17.8513
image num 5216,perceptron_out = 4.33903
image num 5217,perceptron_out = 6.56572
image num 5218,perceptron_out = 14.0043
image num 5219,perceptron_out = 4.54527
image num 5220,perceptron_out = 7.84678
image num 5221,perceptron_out = 8.04226
image num 5222,perceptron_out = 6.89892
image num 5223,perceptron_out = 7.0985
image num 5224,perceptron_out = 10.3148
image num 5225,perceptron_out = 3.13824
image num 5226,perceptron_out = 9.00967
image num 5227,perceptron_out = 15.8494
image num 5228,perceptron_out = 9.3445
image num 5229,perceptron_out = 7.03028
image num 5230,perceptron_out = 7.43893
image num 5231,perceptron_out = 8.48848
image num 5232,perceptron_out = 7.19587
image num 5233,perceptron_out = 5.60059
image num 5234,perceptron_out = 12.496
image num 5235,perceptron_out = 4.69213
image num 5236,perceptron_out = 6.58046
image num 5237,perceptron_out = 6.65996
image num 5238,perceptron_out = 7.26097
image num 5239,perceptron_out = 8.38883
image num 5240,perceptron_out = 7.67664
image num 5241,perceptron_out = 9.08843
image num 5242,perceptron_out = 9.51993
image num 5243,perceptron_out = 8.12154
image num 5244,perceptron_out = 14.4611
image num 5245,perceptron_out = 12.4964
image num 5246,perceptron_out = 21.8017
image num 5247,perceptron_out = 5.16231
image num 5248,perceptron_out = 5.64479
image num 5249,perceptron_out = 6.96907
image num 5250,perceptron_out = 8.95051
image num 5251,perceptron_out = 6.32012
image num 5252,perceptron_out = 9.68088
image num 5253,perceptron_out = 9.17954
image num 5254,perceptron_out = 6.2569
image num 5255,perceptron_out = 9.90498
image num 5256,perceptron_out = 12.0594
image num 5257,perceptron_out = 7.2255
image num 5258,perceptron_out = 7.8052
image num 5259,perceptron_out = 5.54119
image num 5260,perceptron_out = 4.30603
image num 5261,perceptron_out = 8.49714
image num 5262,perceptron_out = 4.55102
image num 5263,perceptron_out = 7.10276
image num 5264,perceptron_out = 7.66245
image num 5265,perceptron_out = 10.7119
image num 5266,perceptron_out = 7.24787
image num 5267,perceptron_out = 4.90216
image num 5268,perceptron_out = 6.80599
image num 5269,perceptron_out = 4.33669
image num 5270,perceptron_out = 7.31246
image num 5271,perceptron_out = 9.31957
image num 5272,perceptron_out = 7.07119
image num 5273,perceptron_out = 7.38852
image num 5274,perceptron_out = 3.48765
image num 5275,perceptron_out = 8.95052
image num 5276,perceptron_out = 5.09411
image num 5277,perceptron_out = 11.6509
image num 5278,perceptron_out = 6.34885
image num 5279,perceptron_out = 5.89938
image num 5280,perceptron_out = 6.94424
image num 5281,perceptron_out = 4.29346
image num 5282,perceptron_out = 4.49223
image num 5283,perceptron_out = 13.9134
image num 5284,perceptron_out = 6.99652
image num 5285,perceptron_out = 10.8915
image num 5286,perceptron_out = 8.64061
image num 5287,perceptron_out = 16.3579
image num 5288,perceptron_out = 4.30515
image num 5289,perceptron_out = 8.49818
image num 5290,perceptron_out = 7.72878
image num 5291,perceptron_out = 4.38058
image num 5292,perceptron_out = 4.27307
image num 5293,perceptron_out = 6.14314
image num 5294,perceptron_out = 5.58526
image num 5295,perceptron_out = 10.8453
image num 5296,perceptron_out = 7.16704
image num 5297,perceptron_out = 7.45146
image num 5298,perceptron_out = 9.16422
image num 5299,perceptron_out = 5.52338
image num 5300,perceptron_out = 13.6443
image num 5301,perceptron_out = 14.9282
image num 5302,perceptron_out = 7.2718
image num 5303,perceptron_out = 8.4475
image num 5304,perceptron_out = 9.51656
image num 5305,perceptron_out = 6.21504
image num 5306,perceptron_out = 5.80269
image num 5307,perceptron_out = 7.02288
image num 5308,perceptron_out = 5.54561
image num 5309,perceptron_out = 11.2908
image num 5310,perceptron_out = 5.69643
image num 5311,perceptron_out = 7.46097
image num 5312,perceptron_out = 9.29772
image num 5313,perceptron_out = 11.0931
image num 5314,perceptron_out = 4.50288
image num 5315,perceptron_out = 7.87778
image num 5316,perceptron_out = 15.1062
image num 5317,perceptron_out = 10.1102
image num 5318,perceptron_out = 12.0784
image num 5319,perceptron_out = 7.18811
image num 5320,perceptron_out = 14.3166
image num 5321,perceptron_out = 5.39832
image num 5322,perceptron_out = 16.3586
image num 5323,perceptron_out = 12.7226
image num 5324,perceptron_out = 13.8614
image num 5325,perceptron_out = 4.15932
image num 5326,perceptron_out = 9.33413
image num 5327,perceptron_out = 6.40761
image num 5328,perceptron_out = 7.06527
image num 5329,perceptron_out = 7.25678
image num 5330,perceptron_out = 3.84038
image num 5331,perceptron_out = 4.2829
image num 5332,perceptron_out = 10.3065
image num 5333,perceptron_out = 11.9041
image num 5334,perceptron_out = 14.4896
image num 5335,perceptron_out = 13.1736
image num 5336,perceptron_out = 9.21146
image num 5337,perceptron_out = 6.20496
image num 5338,perceptron_out = 8.84853
image num 5339,perceptron_out = 3.6087
image num 5340,perceptron_out = 8.92485
image num 5341,perceptron_out = 5.97364
image num 5342,perceptron_out = 10.044
image num 5343,perceptron_out = 4.46582
image num 5344,perceptron_out = 6.95249
image num 5345,perceptron_out = 7.96392
image num 5346,perceptron_out = 8.75951
image num 5347,perceptron_out = 6.45179
image num 5348,perceptron_out = 11.2858
image num 5349,perceptron_out = 10.8582
image num 5350,perceptron_out = 8.88184
image num 5351,perceptron_out = 8.82105
image num 5352,perceptron_out = 5.08198
image num 5353,perceptron_out = 4.4392
image num 5354,perceptron_out = 21.6095
image num 5355,perceptron_out = 6.28276
image num 5356,perceptron_out = 10.8991
image num 5357,perceptron_out = 14.0367
image num 5358,perceptron_out = 5.68043
image num 5359,perceptron_out = 32.3379
image num 5360,perceptron_out = 11.6582
image num 5361,perceptron_out = 3.75787
image num 5362,perceptron_out = 3.79321
image num 5363,perceptron_out = 6.16047
image num 5364,perceptron_out = 19.9036
image num 5365,perceptron_out = 6.03085
image num 5366,perceptron_out = 5.46266
image num 5367,perceptron_out = 5.55772
image num 5368,perceptron_out = 4.29189
image num 5369,perceptron_out = 7.65946
image num 5370,perceptron_out = 10.4732
image num 5371,perceptron_out = 6.58105
image num 5372,perceptron_out = 9.94179
image num 5373,perceptron_out = 5.04404
image num 5374,perceptron_out = 5.22815
image num 5375,perceptron_out = 7.33925
image num 5376,perceptron_out = 13.9285
image num 5377,perceptron_out = 5.79303
image num 5378,perceptron_out = 6.1427
image num 5379,perceptron_out = 6.84397
image num 5380,perceptron_out = 7.2439
image num 5381,perceptron_out = 24.0052
image num 5382,perceptron_out = 5.72486
image num 5383,perceptron_out = 5.57866
image num 5384,perceptron_out = 10.7463
image num 5385,perceptron_out = 13.4036
image num 5386,perceptron_out = 4.19467
image num 5387,perceptron_out = 9.81412
image num 5388,perceptron_out = 10.5302
image num 5389,perceptron_out = 5.58445
image num 5390,perceptron_out = 5.87811
image num 5391,perceptron_out = 9.94193
image num 5392,perceptron_out = 9.45535
image num 5393,perceptron_out = 8.23332
image num 5394,perceptron_out = 6.7338
image num 5395,perceptron_out = 13.9528
image num 5396,perceptron_out = 11.2086
image num 5397,perceptron_out = 6.7383
image num 5398,perceptron_out = 11.4066
image num 5399,perceptron_out = 4.24796
image num 5400,perceptron_out = 5.84812
image num 5401,perceptron_out = 15.6879
image num 5402,perceptron_out = 5.93334
image num 5403,perceptron_out = 8.87778
image num 5404,perceptron_out = 27.1344
image num 5405,perceptron_out = 2.86869
image num 5406,perceptron_out = 8.62614
image num 5407,perceptron_out = 7.09967
image num 5408,perceptron_out = 8.54206
image num 5409,perceptron_out = 10.0752
image num 5410,perceptron_out = 6.85701
image num 5411,perceptron_out = 5.35835
image num 5412,perceptron_out = 8.92517
image num 5413,perceptron_out = 15.7762
image num 5414,perceptron_out = 7.3406
image num 5415,perceptron_out = 7.46528
image num 5416,perceptron_out = 9.15717
image num 5417,perceptron_out = 20.1259
image num 5418,perceptron_out = 4.97347
image num 5419,perceptron_out = 16.0892
image num 5420,perceptron_out = 6.78798
image num 5421,perceptron_out = 12.8636
image num 5422,perceptron_out = 10.3896
image num 5423,perceptron_out = 23.9411
image num 5424,perceptron_out = 15.3441
image num 5425,perceptron_out = 6.96846
image num 5426,perceptron_out = 8.80751
image num 5427,perceptron_out = 5.97657
image num 5428,perceptron_out = 8.79272
image num 5429,perceptron_out = 5.61128
image num 5430,perceptron_out = 18.2679
image num 5431,perceptron_out = 10.0977
image num 5432,perceptron_out = 23.348
image num 5433,perceptron_out = 14.3401
image num 5434,perceptron_out = 6.94804
image num 5435,perceptron_out = 11.9779
image num 5436,perceptron_out = 4.71805
image num 5437,perceptron_out = 10.673
image num 5438,perceptron_out = 11.6681
image num 5439,perceptron_out = 6.82289
image num 5440,perceptron_out = 14.8111
image num 5441,perceptron_out = 15.415
image num 5442,perceptron_out = 4.41126
image num 5443,perceptron_out = 8.94691
image num 5444,perceptron_out = 7.51826
image num 5445,perceptron_out = 13.5805
image num 5446,perceptron_out = 14.8248
image num 5447,perceptron_out = 4.6673
image num 5448,perceptron_out = 5.80068
image num 5449,perceptron_out = 12.0964
image num 5450,perceptron_out = 15.1769
image num 5451,perceptron_out = 5.0393
image num 5452,perceptron_out = 14.4247
image num 5453,perceptron_out = 9.84379
image num 5454,perceptron_out = 4.59484
image num 5455,perceptron_out = 9.54812
image num 5456,perceptron_out = 6.50416
image num 5457,perceptron_out = 3.24223
image num 5458,perceptron_out = 9.8618
image num 5459,perceptron_out = 4.87864
image num 5460,perceptron_out = 4.43539
image num 5461,perceptron_out = 6.11674
image num 5462,perceptron_out = 3.91434
image num 5463,perceptron_out = 7.22542
image num 5464,perceptron_out = 5.34793
image num 5465,perceptron_out = 7.95844
image num 5466,perceptron_out = 19.7964
image num 5467,perceptron_out = 3.33699
image num 5468,perceptron_out = 4.40522
image num 5469,perceptron_out = 4.51083
image num 5470,perceptron_out = 6.56553
image num 5471,perceptron_out = 20.7063
image num 5472,perceptron_out = 10.5513
image num 5473,perceptron_out = 23.2556
image num 5474,perceptron_out = 8.17887
image num 5475,perceptron_out = 15.2423
image num 5476,perceptron_out = 4.51027
image num 5477,perceptron_out = 9.84856
image num 5478,perceptron_out = 4.13732
image num 5479,perceptron_out = 12.6768
image num 5480,perceptron_out = 7.04244
image num 5481,perceptron_out = 22.7487
image num 5482,perceptron_out = 6.0725
image num 5483,perceptron_out = 6.45293
image num 5484,perceptron_out = 15.1515
image num 5485,perceptron_out = 21.8229
image num 5486,perceptron_out = 10.1041
image num 5487,perceptron_out = 3.73839
image num 5488,perceptron_out = 4.78998
image num 5489,perceptron_out = 4.62634
image num 5490,perceptron_out = 6.99469
image num 5491,perceptron_out = 9.3351
image num 5492,perceptron_out = 7.57638
image num 5493,perceptron_out = 3.86556
image num 5494,perceptron_out = 4.27499
image num 5495,perceptron_out = 11.3365
image num 5496,perceptron_out = 5.65702
image num 5497,perceptron_out = 10.4618
image num 5498,perceptron_out = 5.91084
image num 5499,perceptron_out = 11.6662
image num 5500,perceptron_out = 11.7461
image num 5501,perceptron_out = 5.7126
image num 5502,perceptron_out = 14.5062
image num 5503,perceptron_out = 16.7387
image num 5504,perceptron_out = 8.10103
image num 5505,perceptron_out = 6.97362
image num 5506,perceptron_out = 13.0168
image num 5507,perceptron_out = 8.51593
image num 5508,perceptron_out = 7.78886
image num 5509,perceptron_out = 5.86348
image num 5510,perceptron_out = 8.13408
image num 5511,perceptron_out = 10.0492
image num 5512,perceptron_out = 9.36854
image num 5513,perceptron_out = 5.44834
image num 5514,perceptron_out = 11.4282
image num 5515,perceptron_out = 11.0142
image num 5516,perceptron_out = 10.8964
image num 5517,perceptron_out = 5.18342
image num 5518,perceptron_out = 5.82347
image num 5519,perceptron_out = 8.23454
image num 5520,perceptron_out = 10.3897
image num 5521,perceptron_out = 6.84003
image num 5522,perceptron_out = 13.2097
image num 5523,perceptron_out = 12.3374
image num 5524,perceptron_out = 14.4122
image num 5525,perceptron_out = 8.8019
image num 5526,perceptron_out = 5.18152
image num 5527,perceptron_out = 9.45284
image num 5528,perceptron_out = 19.0588
image num 5529,perceptron_out = 11.5319
image num 5530,perceptron_out = 6.90348
image num 5531,perceptron_out = 7.86733
image num 5532,perceptron_out = 8.64908
image num 5533,perceptron_out = 8.67958
image num 5534,perceptron_out = 9.12524
image num 5535,perceptron_out = 8.07916
image num 5536,perceptron_out = 6.10857
image num 5537,perceptron_out = 7.77568
image num 5538,perceptron_out = 5.07374
image num 5539,perceptron_out = 4.26022
image num 5540,perceptron_out = 11.4874
image num 5541,perceptron_out = 9.86387
image num 5542,perceptron_out = 10.1789
image num 5543,perceptron_out = 16.6372
image num 5544,perceptron_out = 11.0335
image num 5545,perceptron_out = 3.89516
image num 5546,perceptron_out = 12.6229
image num 5547,perceptron_out = 8.91043
image num 5548,perceptron_out = 3.53887
image num 5549,perceptron_out = 7.57699
image num 5550,perceptron_out = 9.34644
image num 5551,perceptron_out = 9.38413
image num 5552,perceptron_out = 3.62206
image num 5553,perceptron_out = 5.1146
image num 5554,perceptron_out = 10.9855
image num 5555,perceptron_out = 6.86864
image num 5556,perceptron_out = 6.21877
image num 5557,perceptron_out = 8.85384
image num 5558,perceptron_out = 5.71446
image num 5559,perceptron_out = 5.26082
image num 5560,perceptron_out = 5.89635
image num 5561,perceptron_out = 6.44877
image num 5562,perceptron_out = 14.5612
image num 5563,perceptron_out = 6.90993
image num 5564,perceptron_out = 6.78373
image num 5565,perceptron_out = 7.80814
image num 5566,perceptron_out = 4.06263
image num 5567,perceptron_out = 19.638
image num 5568,perceptron_out = 13.1901
image num 5569,perceptron_out = 13.366
image num 5570,perceptron_out = 5.68944
image num 5571,perceptron_out = 9.28651
image num 5572,perceptron_out = 5.41692
image num 5573,perceptron_out = 14.5366
image num 5574,perceptron_out = 7.64105
image num 5575,perceptron_out = 19.0896
image num 5576,perceptron_out = 10.2204
image num 5577,perceptron_out = 8.22471
image num 5578,perceptron_out = 7.98418
image num 5579,perceptron_out = 5.04184
image num 5580,perceptron_out = 4.54925
image num 5581,perceptron_out = 6.1192
image num 5582,perceptron_out = 6.6985
image num 5583,perceptron_out = 5.02276
image num 5584,perceptron_out = 10.1222
image num 5585,perceptron_out = 11.9519
image num 5586,perceptron_out = 8.78588
image num 5587,perceptron_out = 8.41466
image num 5588,perceptron_out = 11.3755
image num 5589,perceptron_out = 6.54029
image num 5590,perceptron_out = 12.1504
image num 5591,perceptron_out = 6.45073
image num 5592,perceptron_out = 5.51148
image num 5593,perceptron_out = 6.89273
image num 5594,perceptron_out = 4.0893
image num 5595,perceptron_out = 9.96329
image num 5596,perceptron_out = 12.3238
image num 5597,perceptron_out = 16.4437
image num 5598,perceptron_out = 4.10425
image num 5599,perceptron_out = 8.58519
image num 5600,perceptron_out = 6.19824
image num 5601,perceptron_out = 5.093
image num 5602,perceptron_out = 5.59486
image num 5603,perceptron_out = 14.598
image num 5604,perceptron_out = 6.68275
image num 5605,perceptron_out = 23.4696
image num 5606,perceptron_out = 8.3401
image num 5607,perceptron_out = 9.1169
image num 5608,perceptron_out = 4.93427
image num 5609,perceptron_out = 17.194
image num 5610,perceptron_out = 6.11743
image num 5611,perceptron_out = 3.94529
image num 5612,perceptron_out = 6.17169
image num 5613,perceptron_out = 9.36426
image num 5614,perceptron_out = 6.62593
image num 5615,perceptron_out = 8.40388
image num 5616,perceptron_out = 7.33151
image num 5617,perceptron_out = 11.826
image num 5618,perceptron_out = 13.1568
image num 5619,perceptron_out = 7.70773
image num 5620,perceptron_out = 11.9339
image num 5621,perceptron_out = 5.19269
image num 5622,perceptron_out = 10.1751
image num 5623,perceptron_out = 6.19494
image num 5624,perceptron_out = 12.1885
image num 5625,perceptron_out = 25.8308
image num 5626,perceptron_out = 5.35125
image num 5627,perceptron_out = 8.77412
image num 5628,perceptron_out = 8.56417
image num 5629,perceptron_out = 8.4056
image num 5630,perceptron_out = 8.60679
image num 5631,perceptron_out = 5.08084
image num 5632,perceptron_out = 7.37679
image num 5633,perceptron_out = 5.77601
image num 5634,perceptron_out = 15.3259
image num 5635,perceptron_out = 4.77519
image num 5636,perceptron_out = 13.3671
image num 5637,perceptron_out = 7.17249
image num 5638,perceptron_out = 12.7385
image num 5639,perceptron_out = 6.95859
image num 5640,perceptron_out = 4.79252
image num 5641,perceptron_out = 6.08078
image num 5642,perceptron_out = 6.77213
image num 5643,perceptron_out = 10.8331
image num 5644,perceptron_out = 5.73597
image num 5645,perceptron_out = 4.84112
image num 5646,perceptron_out = 4.22394
image num 5647,perceptron_out = 7.45551
image num 5648,perceptron_out = 7.92087
image num 5649,perceptron_out = 14.2671
image num 5650,perceptron_out = 4.04018
image num 5651,perceptron_out = 6.29168
image num 5652,perceptron_out = 12.0033
image num 5653,perceptron_out = 6.99647
image num 5654,perceptron_out = 6.63962
image num 5655,perceptron_out = 7.49707
image num 5656,perceptron_out = 6.40067
image num 5657,perceptron_out = 7.15233
image num 5658,perceptron_out = 3.37318
image num 5659,perceptron_out = 4.72087
image num 5660,perceptron_out = 6.00328
image num 5661,perceptron_out = 9.46289
image num 5662,perceptron_out = 7.16121
image num 5663,perceptron_out = 3.5896
image num 5664,perceptron_out = 11.0288
image num 5665,perceptron_out = 10.4109
image num 5666,perceptron_out = 8.5944
image num 5667,perceptron_out = 12.5829
image num 5668,perceptron_out = 11.9794
image num 5669,perceptron_out = 11.6191
image num 5670,perceptron_out = 6.18684
image num 5671,perceptron_out = 7.71294
image num 5672,perceptron_out = 6.65189
image num 5673,perceptron_out = 20.3991
image num 5674,perceptron_out = 7.48158
image num 5675,perceptron_out = 5.23913
image num 5676,perceptron_out = 8.05179
image num 5677,perceptron_out = 12.0639
image num 5678,perceptron_out = 5.62441
image num 5679,perceptron_out = 12.0629
image num 5680,perceptron_out = 4.33828
image num 5681,perceptron_out = 3.20774
image num 5682,perceptron_out = 4.53847
image num 5683,perceptron_out = 6.27783
image num 5684,perceptron_out = 6.87241
image num 5685,perceptron_out = 19.6901
image num 5686,perceptron_out = 20.5879
image num 5687,perceptron_out = 8.11514
image num 5688,perceptron_out = 7.72733
image num 5689,perceptron_out = 10.4304
image num 5690,perceptron_out = 7.54337
image num 5691,perceptron_out = 5.78486
image num 5692,perceptron_out = 11.7862
image num 5693,perceptron_out = 7.17468
image num 5694,perceptron_out = 15.0515
image num 5695,perceptron_out = 5.11241
image num 5696,perceptron_out = 16.5229
image num 5697,perceptron_out = 10.8084
image num 5698,perceptron_out = 17.238
image num 5699,perceptron_out = 4.22033
image num 5700,perceptron_out = 16.5074
image num 5701,perceptron_out = 5.0089
image num 5702,perceptron_out = 7.18593
image num 5703,perceptron_out = 7.96069
image num 5704,perceptron_out = 4.32628
image num 5705,perceptron_out = 12.2422
image num 5706,perceptron_out = 6.5039
image num 5707,perceptron_out = 19.8855
image num 5708,perceptron_out = 8.96489
image num 5709,perceptron_out = 6.97926
image num 5710,perceptron_out = 6.22787
image num 5711,perceptron_out = 8.25374
image num 5712,perceptron_out = 17.0043
image num 5713,perceptron_out = 5.45586
image num 5714,perceptron_out = 5.80799
image num 5715,perceptron_out = 7.02799
image num 5716,perceptron_out = 5.3211
image num 5717,perceptron_out = 13.0831
image num 5718,perceptron_out = 11.8554
image num 5719,perceptron_out = 6.9702
image num 5720,perceptron_out = 4.40741
image num 5721,perceptron_out = 15.0671
image num 5722,perceptron_out = 5.32575
image num 5723,perceptron_out = 7.06336
image num 5724,perceptron_out = 12.9566
image num 5725,perceptron_out = 4.63128
image num 5726,perceptron_out = 5.38963
image num 5727,perceptron_out = 5.21937
image num 5728,perceptron_out = 5.0157
image num 5729,perceptron_out = 11.5704
image num 5730,perceptron_out = 9.4537
image num 5731,perceptron_out = 3.18841
image num 5732,perceptron_out = 6.31048
image num 5733,perceptron_out = 5.03862
image num 5734,perceptron_out = 5.77049
image num 5735,perceptron_out = 7.50293
image num 5736,perceptron_out = 7.96762
image num 5737,perceptron_out = 4.50334
image num 5738,perceptron_out = 9.07872
image num 5739,perceptron_out = 9.01861
image num 5740,perceptron_out = 9.19594
image num 5741,perceptron_out = 7.99878
image num 5742,perceptron_out = 20.1012
image num 5743,perceptron_out = 6.9885
image num 5744,perceptron_out = 11.3603
image num 5745,perceptron_out = 11.0736
image num 5746,perceptron_out = 6.73683
image num 5747,perceptron_out = 7.00403
image num 5748,perceptron_out = 8.85939
image num 5749,perceptron_out = 10.5403
image num 5750,perceptron_out = 8.18115
image num 5751,perceptron_out = 12.6813
