image num 1,perceptron_out = 5.84459
image num 4624,perceptron_out = 5.30671
image num 4625,perceptron_out = 9.63323
image num 4626,perceptron_out = 14.6072
image num 4627,perceptron_out = 6.24265
image num 4628,perceptron_out = 4.43252
image num 4629,perceptron_out = 4.52198
image num 4630,perceptron_out = 8.53209
image num 4631,perceptron_out = 12.2557
image num 4632,perceptron_out = 13.4009
image num 4633,perceptron_out = 3.39908
image num 4634,perceptron_out = 10.2999
image num 4635,perceptron_out = 6.03142
image num 4636,perceptron_out = 8.65504
image num 4637,perceptron_out = 6.81125
image num 4638,perceptron_out = 7.3
image num 4639,perceptron_out = 6.58044
image num 4640,perceptron_out = 9.82614
image num 4641,perceptron_out = 11.078
image num 4642,perceptron_out = 8.62743
image num 4643,perceptron_out = 8.00103
image num 4644,perceptron_out = 11.4631
image num 4645,perceptron_out = 8.57161
image num 4646,perceptron_out = 6.16141
image num 4647,perceptron_out = 15.6808
image num 4648,perceptron_out = 10.4496
image num 4649,perceptron_out = 8.05691
image num 4650,perceptron_out = 14.4262
image num 4651,perceptron_out = 4.01925
image num 4652,perceptron_out = 8.34185
image num 4653,perceptron_out = 5.84055
image num 4654,perceptron_out = 4.7023
image num 4655,perceptron_out = 34.6213
image num 4656,perceptron_out = 6.38249
image num 4657,perceptron_out = 8.66611
image num 4658,perceptron_out = 4.31672
image num 4659,perceptron_out = 6.22752
image num 4660,perceptron_out = 6.04741
image num 4661,perceptron_out = 5.18649
image num 4662,perceptron_out = 5.20974
image num 4663,perceptron_out = 4.83392
image num 4664,perceptron_out = 7.22071
image num 4665,perceptron_out = 7.66947
image num 4666,perceptron_out = 5.84373
image num 4667,perceptron_out = 6.61217
image num 4668,perceptron_out = 9.00873
image num 4669,perceptron_out = 3.74131
image num 4670,perceptron_out = 8.97896
image num 4671,perceptron_out = 14.0466
image num 4672,perceptron_out = 8.5046
image num 4673,perceptron_out = 10.2302
image num 4674,perceptron_out = 10.9523
image num 4675,perceptron_out = 7.41341
image num 4676,perceptron_out = 7.79
image num 4677,perceptron_out = 7.61228
image num 4678,perceptron_out = 7.28082
image num 4679,perceptron_out = 14.5445
image num 4680,perceptron_out = 7.2352
image num 4681,perceptron_out = 36.0519
image num 4682,perceptron_out = 6.10398
image num 4683,perceptron_out = 6.62701
image num 4684,perceptron_out = 9.23809
image num 4685,perceptron_out = 9.02812
image num 4686,perceptron_out = 6.43531
image num 4687,perceptron_out = 7.05622
image num 4688,perceptron_out = 8.00849
image num 4689,perceptron_out = 12.3048
image num 4690,perceptron_out = 15.3746
image num 4691,perceptron_out = 5.46242
image num 4692,perceptron_out = 4.21347
image num 4693,perceptron_out = 9.31742
image num 4694,perceptron_out = 18.4808
image num 4695,perceptron_out = 12.42
image num 4696,perceptron_out = 6.5605
image num 4697,perceptron_out = 9.5611
image num 4698,perceptron_out = 10.6343
image num 4699,perceptron_out = 18.2542
image num 4700,perceptron_out = 10.7636
image num 4701,perceptron_out = 7.50489
image num 4702,perceptron_out = 9.14674
image num 4703,perceptron_out = 9.20091
image num 4704,perceptron_out = 7.95886
image num 4705,perceptron_out = 3.90612
image num 4706,perceptron_out = 9.57852
image num 4707,perceptron_out = 10.4004
image num 4708,perceptron_out = 8.43344
image num 4709,perceptron_out = 5.03766
image num 4710,perceptron_out = 6.27221
image num 4711,perceptron_out = 5.20775
image num 4712,perceptron_out = 8.43914
image num 4713,perceptron_out = 10.4732
image num 4714,perceptron_out = 5.02855
image num 4715,perceptron_out = 4.21758
image num 4716,perceptron_out = 8.14215
image num 4717,perceptron_out = 6.36227
image num 4718,perceptron_out = 14.4953
image num 4719,perceptron_out = 9.90146
image num 4720,perceptron_out = 5.75159
image num 4721,perceptron_out = 7.47105
image num 4722,perceptron_out = 11.6808
image num 4723,perceptron_out = 4.18796
image num 4724,perceptron_out = 10.5171
image num 4725,perceptron_out = 4.21858
image num 4726,perceptron_out = 19.9184
image num 4727,perceptron_out = 4.17763
image num 4728,perceptron_out = 9.45867
image num 4729,perceptron_out = 20.216
image num 4730,perceptron_out = 7.32127
image num 4731,perceptron_out = 11.5183
image num 4732,perceptron_out = 5.59575
image num 4733,perceptron_out = 4.92617
image num 4734,perceptron_out = 8.45403
image num 4735,perceptron_out = 7.4018
image num 4736,perceptron_out = 11.9776
image num 4737,perceptron_out = 10.3157
image num 4738,perceptron_out = 4.03112
image num 4739,perceptron_out = 18.1356
image num 4740,perceptron_out = 5.11642
image num 4741,perceptron_out = 9.0412
image num 4742,perceptron_out = 5.02865
image num 4743,perceptron_out = 7.91557
image num 4744,perceptron_out = 4.48343
image num 4745,perceptron_out = 8.52995
image num 4746,perceptron_out = 4.76389
image num 4747,perceptron_out = 12.3757
image num 4748,perceptron_out = 5.79117
image num 4749,perceptron_out = 11.3469
image num 4750,perceptron_out = 5.6886
image num 4751,perceptron_out = 11.1685
image num 4752,perceptron_out = 8.12175
image num 4753,perceptron_out = 12.6856
image num 4754,perceptron_out = 5.25903
image num 4755,perceptron_out = 4.13189
image num 4756,perceptron_out = 7.57442
image num 4757,perceptron_out = 10.4817
image num 4758,perceptron_out = 3.65019
image num 4759,perceptron_out = 7.834
image num 4760,perceptron_out = 7.28224
image num 4761,perceptron_out = 17.7035
image num 4762,perceptron_out = 9.0872
image num 4763,perceptron_out = 8.28117
image num 4764,perceptron_out = 9.32016
image num 4765,perceptron_out = 9.63824
image num 4766,perceptron_out = 7.55525
image num 4767,perceptron_out = 12.6193
image num 4768,perceptron_out = 23.0972
image num 4769,perceptron_out = 7.92963
image num 4770,perceptron_out = 10.5018
image num 4771,perceptron_out = 18.4007
image num 4772,perceptron_out = 6.0616
image num 4773,perceptron_out = 9.12461
image num 4774,perceptron_out = 6.5167
image num 4775,perceptron_out = 13.5018
image num 4776,perceptron_out = 5.54747
image num 4777,perceptron_out = 6.45563
image num 4778,perceptron_out = 5.57358
image num 4779,perceptron_out = 7.46465
image num 4780,perceptron_out = 7.55684
image num 4781,perceptron_out = 8.90046
image num 4782,perceptron_out = 8.3752
image num 4783,perceptron_out = 10.0485
image num 4784,perceptron_out = 17.1156
image num 4785,perceptron_out = 20.3631
image num 4786,perceptron_out = 8.69072
image num 4787,perceptron_out = 6.22286
image num 4788,perceptron_out = 8.94455
image num 4789,perceptron_out = 8.18537
image num 4790,perceptron_out = 4.10031
image num 4791,perceptron_out = 5.67452
image num 4792,perceptron_out = 5.34219
image num 4793,perceptron_out = 3.55848
image num 4794,perceptron_out = 6.15499
image num 4795,perceptron_out = 17.8801
image num 4796,perceptron_out = 6.54456
image num 4797,perceptron_out = 5.39318
image num 4798,perceptron_out = 5.41487
image num 4799,perceptron_out = 8.38585
image num 4800,perceptron_out = 12.3511
image num 4801,perceptron_out = 7.47391
image num 4802,perceptron_out = 6.17947
image num 4803,perceptron_out = 11.7306
image num 4804,perceptron_out = 5.06352
image num 4805,perceptron_out = 7.1038
image num 4806,perceptron_out = 7.61128
image num 4807,perceptron_out = 8.13468
image num 4808,perceptron_out = 15.197
image num 4809,perceptron_out = 10.1162
image num 4810,perceptron_out = 7.12671
image num 4811,perceptron_out = 12.3738
image num 4812,perceptron_out = 6.61826
image num 4813,perceptron_out = 10.5203
image num 4814,perceptron_out = 6.98051
image num 4815,perceptron_out = 4.34516
image num 4816,perceptron_out = 3.19436
image num 4817,perceptron_out = 7.88615
image num 4818,perceptron_out = 4.31207
image num 4819,perceptron_out = 9.02595
image num 4820,perceptron_out = 4.36974
image num 4821,perceptron_out = 4.63413
image num 4822,perceptron_out = 16.2824
image num 4823,perceptron_out = 6.26144
image num 4824,perceptron_out = 6.54656
image num 4825,perceptron_out = 6.26071
image num 4826,perceptron_out = 7.17945
image num 4827,perceptron_out = 9.03612
image num 4828,perceptron_out = 7.57074
image num 4829,perceptron_out = 18.7798
image num 4830,perceptron_out = 6.19018
image num 4831,perceptron_out = 6.80196
image num 4832,perceptron_out = 6.01686
image num 4833,perceptron_out = 6.95205
image num 4834,perceptron_out = 21.4492
image num 4835,perceptron_out = 9.91689
image num 4836,perceptron_out = 7.27187
image num 4837,perceptron_out = 6.17799
image num 4838,perceptron_out = 12.1326
image num 4839,perceptron_out = 2.4055
image num 4840,perceptron_out = 9.0221
image num 4841,perceptron_out = 6.49072
image num 4842,perceptron_out = 6.55805
image num 4843,perceptron_out = 8.59093
image num 4844,perceptron_out = 13.9761
image num 4845,perceptron_out = 3.73348
image num 4846,perceptron_out = 9.66324
image num 4847,perceptron_out = 16.0297
image num 4848,perceptron_out = 7.88173
image num 4849,perceptron_out = 10.023
image num 4850,perceptron_out = 6.02653
image num 4851,perceptron_out = 3.76184
image num 4852,perceptron_out = 8.31259
image num 4853,perceptron_out = 8.21526
image num 4854,perceptron_out = 9.94041
image num 4855,perceptron_out = 4.86491
image num 4856,perceptron_out = 11.5517
image num 4857,perceptron_out = 10.9471
image num 4858,perceptron_out = 4.2737
image num 4859,perceptron_out = 5.35371
image num 4860,perceptron_out = 4.51
image num 4861,perceptron_out = 7.96068
image num 4862,perceptron_out = 5.08191
image num 4863,perceptron_out = 5.90422
image num 4864,perceptron_out = 17.0585
image num 4865,perceptron_out = 13.8931
image num 4866,perceptron_out = 7.67968
image num 4867,perceptron_out = 9.10047
image num 4868,perceptron_out = 4.73604
image num 4869,perceptron_out = 8.58103
image num 4870,perceptron_out = 6.43505
image num 4871,perceptron_out = 9.70744
image num 4872,perceptron_out = 6.4304
image num 4873,perceptron_out = 10.0458
image num 4874,perceptron_out = 14.1073
image num 4875,perceptron_out = 9.16257
image num 4876,perceptron_out = 7.77551
image num 4877,perceptron_out = 9.80549
image num 4878,perceptron_out = 3.79086
image num 4879,perceptron_out = 9.7468
image num 4880,perceptron_out = 9.34791
image num 4881,perceptron_out = 10.6208
image num 4882,perceptron_out = 9.21613
image num 4883,perceptron_out = 9.17702
image num 4884,perceptron_out = 5.32579
image num 4885,perceptron_out = 6.61539
image num 4886,perceptron_out = 3.90947
image num 4887,perceptron_out = 7.39489
image num 4888,perceptron_out = 6.57204
image num 4889,perceptron_out = 7.01582
image num 4890,perceptron_out = 9.85874
image num 4891,perceptron_out = 5.99362
image num 4892,perceptron_out = 26.7033
image num 4893,perceptron_out = 6.33724
image num 4894,perceptron_out = 6.1553
image num 4895,perceptron_out = 10.284
image num 4896,perceptron_out = 8.46077
image num 4897,perceptron_out = 6.26969
image num 4898,perceptron_out = 6.95102
image num 4899,perceptron_out = 4.87725
image num 4900,perceptron_out = 5.35865
image num 4901,perceptron_out = 6.95058
image num 4902,perceptron_out = 4.22582
image num 4903,perceptron_out = 5.37672
image num 4904,perceptron_out = 9.23154
image num 4905,perceptron_out = 6.45723
image num 4906,perceptron_out = 12.9189
image num 4907,perceptron_out = 4.49961
image num 4908,perceptron_out = 9.44909
image num 4909,perceptron_out = 16.4456
image num 4910,perceptron_out = 9.13596
image num 4911,perceptron_out = 5.47494
image num 4912,perceptron_out = 7.41591
image num 4913,perceptron_out = 6.72495
image num 4914,perceptron_out = 9.84676
image num 4915,perceptron_out = 4.09049
image num 4916,perceptron_out = 9.5533
image num 4917,perceptron_out = 10.3443
image num 4918,perceptron_out = 14.0826
image num 4919,perceptron_out = 12.3748
image num 4920,perceptron_out = 9.28433
image num 4921,perceptron_out = 7.23009
image num 4922,perceptron_out = 14.8145
image num 4923,perceptron_out = 7.89759
image num 4924,perceptron_out = 30.4601
image num 4925,perceptron_out = 8.88171
image num 4926,perceptron_out = 9.02269
image num 4927,perceptron_out = 6.21105
image num 4928,perceptron_out = 17.0359
image num 4929,perceptron_out = 9.14916
image num 4930,perceptron_out = 6.81632
image num 4931,perceptron_out = 5.0206
image num 4932,perceptron_out = 8.5476
image num 4933,perceptron_out = 7.65747
image num 4934,perceptron_out = 7.26693
image num 4935,perceptron_out = 11.7716
image num 4936,perceptron_out = 3.56538
image num 4937,perceptron_out = 13.4974
image num 4938,perceptron_out = 3.82638
image num 4939,perceptron_out = 8.22567
image num 4940,perceptron_out = 7.15901
image num 4941,perceptron_out = 19.8119
image num 4942,perceptron_out = 16.3761
image num 4943,perceptron_out = 7.9153
image num 4944,perceptron_out = 8.07925
image num 4945,perceptron_out = 5.7421
image num 4946,perceptron_out = 15.3115
image num 4947,perceptron_out = 10.2547
image num 4948,perceptron_out = 6.59615
image num 4949,perceptron_out = 3.33731
image num 4950,perceptron_out = 6.25352
image num 4951,perceptron_out = 7.40923
image num 4952,perceptron_out = 5.45662
image num 4953,perceptron_out = 5.71723
image num 4954,perceptron_out = 6.05584
image num 4955,perceptron_out = 10.8124
image num 4956,perceptron_out = 6.19775
image num 4957,perceptron_out = 11.0519
image num 4958,perceptron_out = 9.34369
image num 4959,perceptron_out = 8.20125
image num 4960,perceptron_out = 11.3591
image num 4961,perceptron_out = 10.4984
image num 4962,perceptron_out = 5.77206
image num 4963,perceptron_out = 7.62748
image num 4964,perceptron_out = 7.80652
image num 4965,perceptron_out = 6.38153
image num 4966,perceptron_out = 26.9959
image num 4967,perceptron_out = 14.9754
image num 4968,perceptron_out = 7.7201
image num 4969,perceptron_out = 9.27706
image num 4970,perceptron_out = 14.7962
image num 4971,perceptron_out = 7.95629
image num 4972,perceptron_out = 14.6004
image num 4973,perceptron_out = 8.11038
image num 4974,perceptron_out = 10.2096
image num 4975,perceptron_out = 6.66008
image num 4976,perceptron_out = 10.8931
image num 4977,perceptron_out = 16.3839
image num 4978,perceptron_out = 10.0667
image num 4979,perceptron_out = 5.38371
image num 4980,perceptron_out = 21.6088
image num 4981,perceptron_out = 3.7859
image num 4982,perceptron_out = 7.47999
image num 4983,perceptron_out = 7.02735
image num 4984,perceptron_out = 7.65211
image num 4985,perceptron_out = 7.93819
image num 4986,perceptron_out = 5.96984
image num 4987,perceptron_out = 17.401
image num 4988,perceptron_out = 16.5149
image num 4989,perceptron_out = 4.44738
image num 4990,perceptron_out = 7.40728
image num 4991,perceptron_out = 9.92693
image num 4992,perceptron_out = 14.1327
image num 4993,perceptron_out = 7.65698
image num 4994,perceptron_out = 9.58067
image num 4995,perceptron_out = 6.26392
image num 4996,perceptron_out = 12.0983
image num 4997,perceptron_out = 9.18395
image num 4998,perceptron_out = 6.46714
image num 4999,perceptron_out = 4.6197
image num 5000,perceptron_out = 17.151
image num 5001,perceptron_out = 6.70305
image num 5002,perceptron_out = 9.84054
image num 5003,perceptron_out = 11.442
image num 5004,perceptron_out = 3.51149
image num 5005,perceptron_out = 8.79199
image num 5006,perceptron_out = 6.49533
image num 5007,perceptron_out = 3.69083
image num 5008,perceptron_out = 22.6418
image num 5009,perceptron_out = 3.55001
image num 5010,perceptron_out = 8.32844
image num 5011,perceptron_out = 8.20017
image num 5012,perceptron_out = 10.9716
image num 5013,perceptron_out = 6.3877
image num 5014,perceptron_out = 10.045
image num 5015,perceptron_out = 9.21945
image num 5016,perceptron_out = 6.25377
image num 5017,perceptron_out = 6.7223
image num 5018,perceptron_out = 14.096
image num 5019,perceptron_out = 7.13156
image num 5020,perceptron_out = 4.09678
image num 5021,perceptron_out = 26.2526
image num 5022,perceptron_out = 10.8527
image num 5023,perceptron_out = 5.17862
image num 5024,perceptron_out = 5.81215
image num 5025,perceptron_out = 9.54625
image num 5026,perceptron_out = 10.9354
image num 5027,perceptron_out = 9.02472
image num 5028,perceptron_out = 6.3034
image num 5029,perceptron_out = 5.67989
image num 5030,perceptron_out = 5.82918
image num 5031,perceptron_out = 7.71948
image num 5032,perceptron_out = 15.6156
image num 5033,perceptron_out = 9.95491
image num 5034,perceptron_out = 15.0902
image num 5035,perceptron_out = 10.8151
image num 5036,perceptron_out = 7.28782
image num 5037,perceptron_out = 14.4969
image num 5038,perceptron_out = 8.88558
image num 5039,perceptron_out = 4.79206
image num 5040,perceptron_out = 15.0264
image num 5041,perceptron_out = 6.5716
image num 5042,perceptron_out = 5.80162
image num 5043,perceptron_out = 11.7612
image num 5044,perceptron_out = 9.30498
image num 5045,perceptron_out = 7.10846
image num 5046,perceptron_out = 7.96322
image num 5047,perceptron_out = 13.1464
image num 5048,perceptron_out = 7.56943
image num 5049,perceptron_out = 11.1591
image num 5050,perceptron_out = 4.2547
image num 5051,perceptron_out = 6.48432
image num 5052,perceptron_out = 7.6119
image num 5053,perceptron_out = 6.25159
image num 5054,perceptron_out = 10.8908
image num 5055,perceptron_out = 13.4902
image num 5056,perceptron_out = 7.84495
image num 5057,perceptron_out = 4.41309
image num 5058,perceptron_out = 9.49129
image num 5059,perceptron_out = 5.31724
image num 5060,perceptron_out = 14.4433
image num 5061,perceptron_out = 9.97664
image num 5062,perceptron_out = 20.7895
image num 5063,perceptron_out = 7.64347
image num 5064,perceptron_out = 19.0666
image num 5065,perceptron_out = 6.93341
image num 5066,perceptron_out = 6.40031
image num 5067,perceptron_out = 8.52634
image num 5068,perceptron_out = 13.4077
image num 5069,perceptron_out = 18.141
image num 5070,perceptron_out = 20.3327
image num 5071,perceptron_out = 5.77314
image num 5072,perceptron_out = 27.5352
image num 5073,perceptron_out = 5.68622
image num 5074,perceptron_out = 4.89079
image num 5075,perceptron_out = 5.01043
image num 5076,perceptron_out = 7.38132
image num 5077,perceptron_out = 7.67936
image num 5078,perceptron_out = 7.35521
image num 5079,perceptron_out = 7.62781
image num 5080,perceptron_out = 6.64778
image num 5081,perceptron_out = 15.6823
image num 5082,perceptron_out = 7.85399
image num 5083,perceptron_out = 10.5646
image num 5084,perceptron_out = 4.35635
image num 5085,perceptron_out = 4.86231
image num 5086,perceptron_out = 9.78138
image num 5087,perceptron_out = 7.17265
image num 5088,perceptron_out = 5.05172
image num 5089,perceptron_out = 9.03144
image num 5090,perceptron_out = 4.09282
image num 5091,perceptron_out = 6.11824
image num 5092,perceptron_out = 11.2592
image num 5093,perceptron_out = 5.95684
image num 5094,perceptron_out = 5.7245
image num 5095,perceptron_out = 5.81342
image num 5096,perceptron_out = 10.1514
image num 5097,perceptron_out = 4.2643
image num 5098,perceptron_out = 10.0573
image num 5099,perceptron_out = 7.90638
image num 5100,perceptron_out = 11.7419
image num 5101,perceptron_out = 18.6103
image num 5102,perceptron_out = 7.01204
image num 5103,perceptron_out = 11.6547
image num 5104,perceptron_out = 5.20643
image num 5105,perceptron_out = 10.8222
image num 5106,perceptron_out = 16.7419
image num 5107,perceptron_out = 5.46033
image num 5108,perceptron_out = 12.2932
image num 5109,perceptron_out = 10.8627
image num 5110,perceptron_out = 5.94087
image num 5111,perceptron_out = 10.1234
image num 5112,perceptron_out = 9.07618
image num 5113,perceptron_out = 8.93663
image num 5114,perceptron_out = 7.54232
image num 5115,perceptron_out = 5.59108
image num 5116,perceptron_out = 6.83289
image num 5117,perceptron_out = 7.38145
image num 5118,perceptron_out = 29.9411
image num 5119,perceptron_out = 8.12594
image num 5120,perceptron_out = 9.62545
image num 5121,perceptron_out = 8.44729
image num 5122,perceptron_out = 11.3465
image num 5123,perceptron_out = 5.36807
image num 5124,perceptron_out = 5.69602
image num 5125,perceptron_out = 8.05299
image num 5126,perceptron_out = 5.14617
image num 5127,perceptron_out = 9.92652
image num 5128,perceptron_out = 5.29291
image num 5129,perceptron_out = 7.81325
image num 5130,perceptron_out = 10.3835
image num 5131,perceptron_out = 6.80483
image num 5132,perceptron_out = 16.7533
image num 5133,perceptron_out = 6.56891
image num 5134,perceptron_out = 8.59555
image num 5135,perceptron_out = 9.2657
image num 5136,perceptron_out = 20.9318
image num 5137,perceptron_out = 6.62232
image num 5138,perceptron_out = 20.7311
image num 5139,perceptron_out = 6.66958
image num 5140,perceptron_out = 7.94476
image num 5141,perceptron_out = 6.18537
image num 5142,perceptron_out = 9.45963
image num 5143,perceptron_out = 7.83846
image num 5144,perceptron_out = 9.43498
image num 5145,perceptron_out = 14.5982
image num 5146,perceptron_out = 3.60912
image num 5147,perceptron_out = 11.5288
image num 5148,perceptron_out = 6.35904
image num 5149,perceptron_out = 4.87116
image num 5150,perceptron_out = 8.36945
image num 5151,perceptron_out = 9.55707
image num 5152,perceptron_out = 11.6329
image num 5153,perceptron_out = 6.58497
image num 5154,perceptron_out = 8.2608
image num 5155,perceptron_out = 12.3371
image num 5156,perceptron_out = 9.82353
image num 5157,perceptron_out = 10.2176
image num 5158,perceptron_out = 12.1341
image num 5159,perceptron_out = 5.17911
image num 5160,perceptron_out = 16.25
image num 5161,perceptron_out = 4.23043
image num 5162,perceptron_out = 5.6898
image num 5163,perceptron_out = 14.0141
image num 5164,perceptron_out = 7.89893
image num 5165,perceptron_out = 4.89264
image num 5166,perceptron_out = 9.23959
image num 5167,perceptron_out = 4.41387
image num 5168,perceptron_out = 10.7701
image num 5169,perceptron_out = 10.095
image num 5170,perceptron_out = 8.07052
image num 5171,perceptron_out = 13.0464
image num 5172,perceptron_out = 10.5283
image num 5173,perceptron_out = 11.4757
image num 5174,perceptron_out = 9.34109
image num 5175,perceptron_out = 7.83891
image num 5176,perceptron_out = 5.60031
image num 5177,perceptron_out = 7.81198
image num 5178,perceptron_out = 8.86375
image num 5179,perceptron_out = 9.05
image num 5180,perceptron_out = 9.92331
image num 5181,perceptron_out = 10.0472
image num 5182,perceptron_out = 10.5578
image num 5183,perceptron_out = 6.9911
image num 5184,perceptron_out = 10.1623
image num 5185,perceptron_out = 6.60633
image num 5186,perceptron_out = 6.9163
image num 5187,perceptron_out = 3.99087
image num 5188,perceptron_out = 5.76555
image num 5189,perceptron_out = 13.1484
image num 5190,perceptron_out = 7.04702
image num 5191,perceptron_out = 11.7518
image num 5192,perceptron_out = 9.00524
image num 5193,perceptron_out = 5.08603
image num 5194,perceptron_out = 11.7909
image num 5195,perceptron_out = 4.44671
image num 5196,perceptron_out = 3.66388
image num 5197,perceptron_out = 17.0051
image num 5198,perceptron_out = 10.6743
image num 5199,perceptron_out = 13.3988
image num 5200,perceptron_out = 9.74536
image num 5201,perceptron_out = 6.58446
image num 5202,perceptron_out = 17.4362
image num 5203,perceptron_out = 8.62585
image num 5204,perceptron_out = 6.10825
image num 5205,perceptron_out = 6.53209
image num 5206,perceptron_out = 7.25777
image num 5207,perceptron_out = 25.146
image num 5208,perceptron_out = 4.55356
image num 5209,perceptron_out = 23.4124
image num 5210,perceptron_out = 17.0671
image num 5211,perceptron_out = 13.8351
image num 5212,perceptron_out = 8.55687
image num 5213,perceptron_out = 6.63589
image num 5214,perceptron_out = 13.8427
image num 5215,perceptron_out = 6.60589
image num 5216,perceptron_out = 7.22382
image num 5217,perceptron_out = 8.04265
image num 5218,perceptron_out = 4.75234
image num 5219,perceptron_out = 9.1101
image num 5220,perceptron_out = 7.87086
image num 5221,perceptron_out = 10.6724
image num 5222,perceptron_out = 5.30188
image num 5223,perceptron_out = 4.11268
image num 5224,perceptron_out = 9.0841
image num 5225,perceptron_out = 6.55597
image num 5226,perceptron_out = 13.1289
image num 5227,perceptron_out = 6.9214
image num 5228,perceptron_out = 15.6476
image num 5229,perceptron_out = 4.79119
image num 5230,perceptron_out = 6.90156
image num 5231,perceptron_out = 4.56096
image num 5232,perceptron_out = 8.43191
image num 5233,perceptron_out = 5.39548
image num 5234,perceptron_out = 7.08864
image num 5235,perceptron_out = 6.14223
image num 5236,perceptron_out = 5.01239
image num 5237,perceptron_out = 4.98729
image num 5238,perceptron_out = 14.677
image num 5239,perceptron_out = 5.80812
image num 5240,perceptron_out = 12.2064
image num 5241,perceptron_out = 6.85677
image num 5242,perceptron_out = 10.6753
image num 5243,perceptron_out = 5.22351
image num 5244,perceptron_out = 6.95299
image num 5245,perceptron_out = 9.90959
image num 5246,perceptron_out = 4.58898
image num 5247,perceptron_out = 5.54367
image num 5248,perceptron_out = 3.82384
image num 5249,perceptron_out = 7.35908
image num 5250,perceptron_out = 5.52303
image num 5251,perceptron_out = 9.81041
image num 5252,perceptron_out = 4.92828
image num 5253,perceptron_out = 5.36771
image num 5254,perceptron_out = 6.03122
image num 5255,perceptron_out = 4.17889
image num 5256,perceptron_out = 13.3279
image num 5257,perceptron_out = 8.24275
image num 5258,perceptron_out = 7.76788
image num 5259,perceptron_out = 7.04515
image num 5260,perceptron_out = 6.85706
image num 5261,perceptron_out = 5.82964
image num 5262,perceptron_out = 15.0493
image num 5263,perceptron_out = 4.74738
image num 5264,perceptron_out = 6.1622
image num 5265,perceptron_out = 17.4318
image num 5266,perceptron_out = 5.68578
image num 5267,perceptron_out = 12.6439
image num 5268,perceptron_out = 7.01019
image num 5269,perceptron_out = 8.11254
image num 5270,perceptron_out = 14.537
image num 5271,perceptron_out = 13.8332
image num 5272,perceptron_out = 4.99977
image num 5273,perceptron_out = 5.92849
image num 5274,perceptron_out = 5.63812
image num 5275,perceptron_out = 5.77899
image num 5276,perceptron_out = 7.68696
image num 5277,perceptron_out = 4.73341
image num 5278,perceptron_out = 4.83081
image num 5279,perceptron_out = 29.2466
image num 5280,perceptron_out = 9.68201
image num 5281,perceptron_out = 21.5776
image num 5282,perceptron_out = 9.13311
image num 5283,perceptron_out = 6.6748
image num 5284,perceptron_out = 10.0543
image num 5285,perceptron_out = 13.6572
image num 5286,perceptron_out = 10.0947
image num 5287,perceptron_out = 11.1124
image num 5288,perceptron_out = 8.23985
image num 5289,perceptron_out = 6.57154
image num 5290,perceptron_out = 6.68404
image num 5291,perceptron_out = 5.25765
image num 5292,perceptron_out = 6.95708
image num 5293,perceptron_out = 5.31407
image num 5294,perceptron_out = 9.94133
image num 5295,perceptron_out = 12.199
image num 5296,perceptron_out = 7.86463
image num 5297,perceptron_out = 2.80097
image num 5298,perceptron_out = 14.1736
image num 5299,perceptron_out = 12.1159
image num 5300,perceptron_out = 7.29838
image num 5301,perceptron_out = 9.36107
image num 5302,perceptron_out = 9.74879
image num 5303,perceptron_out = 8.67425
image num 5304,perceptron_out = 8.12121
image num 5305,perceptron_out = 7.12898
image num 5306,perceptron_out = 5.76918
image num 5307,perceptron_out = 25.9847
image num 5308,perceptron_out = 8.60273
image num 5309,perceptron_out = 7.22596
image num 5310,perceptron_out = 4.16792
image num 5311,perceptron_out = 4.2859
image num 5312,perceptron_out = 5.85103
image num 5313,perceptron_out = 11.7857
image num 5314,perceptron_out = 6.75315
image num 5315,perceptron_out = 8.15681
image num 5316,perceptron_out = 5.87816
image num 5317,perceptron_out = 4.76968
image num 5318,perceptron_out = 14.8973
image num 5319,perceptron_out = 6.44857
image num 5320,perceptron_out = 7.94173
image num 5321,perceptron_out = 6.88983
image num 5322,perceptron_out = 10.1871
image num 5323,perceptron_out = 5.47884
image num 5324,perceptron_out = 14.0676
image num 5325,perceptron_out = 3.87378
image num 5326,perceptron_out = 8.00324
image num 5327,perceptron_out = 5.56965
image num 5328,perceptron_out = 14.5272
image num 5329,perceptron_out = 5.0194
image num 5330,perceptron_out = 9.0953
image num 5331,perceptron_out = 5.80686
image num 5332,perceptron_out = 16.4812
image num 5333,perceptron_out = 7.15097
image num 5334,perceptron_out = 5.21182
image num 5335,perceptron_out = 7.79797
image num 5336,perceptron_out = 9.47359
image num 5337,perceptron_out = 10.3457
image num 5338,perceptron_out = 5.93924
image num 5339,perceptron_out = 5.70014
image num 5340,perceptron_out = 4.49521
image num 5341,perceptron_out = 8.73207
image num 5342,perceptron_out = 8.23784
image num 5343,perceptron_out = 5.53348
image num 5344,perceptron_out = 11.6427
image num 5345,perceptron_out = 6.95446
image num 5346,perceptron_out = 6.02719
image num 5347,perceptron_out = 15.0306
image num 5348,perceptron_out = 5.96121
image num 5349,perceptron_out = 10.2541
image num 5350,perceptron_out = 9.91907
image num 5351,perceptron_out = 3.99407
image num 5352,perceptron_out = 10.2969
image num 5353,perceptron_out = 9.40127
image num 5354,perceptron_out = 5.69951
image num 5355,perceptron_out = 5.04396
image num 5356,perceptron_out = 5.13933
image num 5357,perceptron_out = 9.80582
image num 5358,perceptron_out = 7.23913
image num 5359,perceptron_out = 10.4814
image num 5360,perceptron_out = 7.77499
