image num 1,perceptron_out = 6.45483
image num 5666,perceptron_out = 5.398
image num 5667,perceptron_out = 13.63
image num 5668,perceptron_out = 4.22291
image num 5669,perceptron_out = 13.083
image num 5670,perceptron_out = 12.0081
image num 5671,perceptron_out = 10.979
image num 5672,perceptron_out = 10.2941
image num 5673,perceptron_out = 11.1241
image num 5674,perceptron_out = 3.9753
image num 5675,perceptron_out = 8.14552
image num 5676,perceptron_out = 4.84204
image num 5677,perceptron_out = 11.5097
image num 5678,perceptron_out = 5.59551
image num 5679,perceptron_out = 10.2831
image num 5680,perceptron_out = 8.65486
image num 5681,perceptron_out = 7.58032
image num 5682,perceptron_out = 4.9465
image num 5683,perceptron_out = 4.934
image num 5684,perceptron_out = 23.3094
image num 5685,perceptron_out = 5.03931
image num 5686,perceptron_out = 25.8364
image num 5687,perceptron_out = 7.25813
image num 5688,perceptron_out = 9.94936
image num 5689,perceptron_out = 9.27279
image num 5690,perceptron_out = 14.3554
image num 5691,perceptron_out = 5.37299
image num 5692,perceptron_out = 9.41869
image num 5693,perceptron_out = 10.7901
image num 5694,perceptron_out = 6.28895
image num 5695,perceptron_out = 11.8492
image num 5696,perceptron_out = 5.43527
image num 5697,perceptron_out = 7.96581
image num 5698,perceptron_out = 6.99623
image num 5699,perceptron_out = 7.60758
image num 5700,perceptron_out = 7.26467
image num 5701,perceptron_out = 5.51766
image num 5702,perceptron_out = 6.55232
image num 5703,perceptron_out = 9.71034
image num 5704,perceptron_out = 4.06644
image num 5705,perceptron_out = 10.6908
image num 5706,perceptron_out = 5.30279
image num 5707,perceptron_out = 8.93265
image num 5708,perceptron_out = 6.25627
image num 5709,perceptron_out = 12.0407
image num 5710,perceptron_out = 12.8764
image num 5711,perceptron_out = 7.10007
image num 5712,perceptron_out = 11.5742
image num 5713,perceptron_out = 6.19953
image num 5714,perceptron_out = 7.04504
image num 5715,perceptron_out = 27.1403
image num 5716,perceptron_out = 7.80362
image num 5717,perceptron_out = 10.1296
image num 5718,perceptron_out = 4.77264
image num 5719,perceptron_out = 15.9563
image num 5720,perceptron_out = 7.8363
image num 5721,perceptron_out = 4.87017
image num 5722,perceptron_out = 4.29186
image num 5723,perceptron_out = 12.7155
image num 5724,perceptron_out = 13.0593
image num 5725,perceptron_out = 9.1634
image num 5726,perceptron_out = 5.01113
image num 5727,perceptron_out = 8.60508
image num 5728,perceptron_out = 6.45227
image num 5729,perceptron_out = 6.06295
image num 5730,perceptron_out = 6.56619
image num 5731,perceptron_out = 14.6471
image num 5732,perceptron_out = 23.404
image num 5733,perceptron_out = 12.8941
image num 5734,perceptron_out = 9.46913
image num 5735,perceptron_out = 4.84301
image num 5736,perceptron_out = 7.72459
image num 5737,perceptron_out = 7.97287
image num 5738,perceptron_out = 13.9368
image num 5739,perceptron_out = 7.15456
image num 5740,perceptron_out = 7.40949
image num 5741,perceptron_out = 10.3123
image num 5742,perceptron_out = 5.78492
image num 5743,perceptron_out = 6.26858
image num 5744,perceptron_out = 7.80491
image num 5745,perceptron_out = 3.41802
image num 5746,perceptron_out = 9.21269
image num 5747,perceptron_out = 6.0085
image num 5748,perceptron_out = 13.9608
image num 5749,perceptron_out = 19.3975
image num 5750,perceptron_out = 5.23208
image num 5751,perceptron_out = 9.31112
image num 5752,perceptron_out = 4.64529
image num 5753,perceptron_out = 12.0018
image num 5754,perceptron_out = 10.8263
image num 5755,perceptron_out = 9.17041
image num 5756,perceptron_out = 8.50851
image num 5757,perceptron_out = 6.02891
image num 5758,perceptron_out = 6.73775
image num 5759,perceptron_out = 3.93808
image num 5760,perceptron_out = 25.2155
image num 5761,perceptron_out = 7.48726
image num 5762,perceptron_out = 6.02839
image num 5763,perceptron_out = 11.9614
image num 5764,perceptron_out = 8.57457
image num 5765,perceptron_out = 10.2874
image num 5766,perceptron_out = 8.39647
image num 5767,perceptron_out = 4.14226
image num 5768,perceptron_out = 4.52723
image num 5769,perceptron_out = 10.9764
image num 5770,perceptron_out = 27.377
image num 5771,perceptron_out = 11.1093
image num 5772,perceptron_out = 16.0087
image num 5773,perceptron_out = 12.8464
image num 5774,perceptron_out = 5.55519
image num 5775,perceptron_out = 12.2147
image num 5776,perceptron_out = 6.63434
image num 5777,perceptron_out = 8.74828
image num 5778,perceptron_out = 5.76033
image num 5779,perceptron_out = 3.19824
image num 5780,perceptron_out = 6.57071
image num 5781,perceptron_out = 13.6377
image num 5782,perceptron_out = 6.05291
image num 5783,perceptron_out = 8.66303
image num 5784,perceptron_out = 15.3856
image num 5785,perceptron_out = 11.3025
image num 5786,perceptron_out = 9.72691
image num 5787,perceptron_out = 14.5612
image num 5788,perceptron_out = 11.795
image num 5789,perceptron_out = 7.43561
image num 5790,perceptron_out = 9.23653
image num 5791,perceptron_out = 6.30089
image num 5792,perceptron_out = 8.57495
image num 5793,perceptron_out = 13.6331
image num 5794,perceptron_out = 16.9712
image num 5795,perceptron_out = 12.7229
image num 5796,perceptron_out = 4.92523
image num 5797,perceptron_out = 8.13254
image num 5798,perceptron_out = 5.90261
image num 5799,perceptron_out = 9.88816
image num 5800,perceptron_out = 3.64039
image num 5801,perceptron_out = 5.726
image num 5802,perceptron_out = 14.8519
image num 5803,perceptron_out = 7.06921
image num 5804,perceptron_out = 5.83235
image num 5805,perceptron_out = 9.2657
image num 5806,perceptron_out = 24.6804
image num 5807,perceptron_out = 6.91595
image num 5808,perceptron_out = 8.67241
image num 5809,perceptron_out = 5.70089
image num 5810,perceptron_out = 8.15234
image num 5811,perceptron_out = 18.0732
image num 5812,perceptron_out = 6.68171
image num 5813,perceptron_out = 10.0482
image num 5814,perceptron_out = 5.09246
image num 5815,perceptron_out = 8.95175
image num 5816,perceptron_out = 9.66544
image num 5817,perceptron_out = 17.2895
image num 5818,perceptron_out = 3.72324
image num 5819,perceptron_out = 9.48022
image num 5820,perceptron_out = 10.903
image num 5821,perceptron_out = 6.80119
image num 5822,perceptron_out = 17.5747
image num 5823,perceptron_out = 9.60223
image num 5824,perceptron_out = 3.38451
image num 5825,perceptron_out = 5.81267
image num 5826,perceptron_out = 6.99871
image num 5827,perceptron_out = 10.242
image num 5828,perceptron_out = 8.86247
image num 5829,perceptron_out = 5.3702
image num 5830,perceptron_out = 6.15532
image num 5831,perceptron_out = 15.4045
image num 5832,perceptron_out = 10.7143
image num 5833,perceptron_out = 10.0561
image num 5834,perceptron_out = 13.947
image num 5835,perceptron_out = 17.028
image num 5836,perceptron_out = 10.169
image num 5837,perceptron_out = 9.4742
image num 5838,perceptron_out = 8.54841
image num 5839,perceptron_out = 5.11253
image num 5840,perceptron_out = 8.64145
image num 5841,perceptron_out = 5.61376
image num 5842,perceptron_out = 8.18566
image num 5843,perceptron_out = 5.79711
image num 5844,perceptron_out = 8.1892
image num 5845,perceptron_out = 9.5223
image num 5846,perceptron_out = 9.64236
image num 5847,perceptron_out = 10.0816
image num 5848,perceptron_out = 8.64736
image num 5849,perceptron_out = 7.5567
image num 5850,perceptron_out = 3.84452
image num 5851,perceptron_out = 7.86588
image num 5852,perceptron_out = 13.4549
image num 5853,perceptron_out = 6.90926
image num 5854,perceptron_out = 3.47996
image num 5855,perceptron_out = 5.61246
image num 5856,perceptron_out = 11.0813
image num 5857,perceptron_out = 6.33898
image num 5858,perceptron_out = 8.55168
image num 5859,perceptron_out = 4.59452
image num 5860,perceptron_out = 5.64834
image num 5861,perceptron_out = 12.8158
image num 5862,perceptron_out = 10.7404
image num 5863,perceptron_out = 4.36738
image num 5864,perceptron_out = 8.4097
image num 5865,perceptron_out = 9.00247
image num 5866,perceptron_out = 7.7679
image num 5867,perceptron_out = 7.70748
image num 5868,perceptron_out = 5.87367
image num 5869,perceptron_out = 6.61238
image num 5870,perceptron_out = 7.10501
image num 5871,perceptron_out = 5.77353
image num 5872,perceptron_out = 4.99516
image num 5873,perceptron_out = 9.06053
image num 5874,perceptron_out = 4.42656
image num 5875,perceptron_out = 5.49575
image num 5876,perceptron_out = 7.99665
image num 5877,perceptron_out = 2.891
image num 5878,perceptron_out = 6.53282
image num 5879,perceptron_out = 11.3156
image num 5880,perceptron_out = 5.06174
image num 5881,perceptron_out = 9.4713
image num 5882,perceptron_out = 9.11067
image num 5883,perceptron_out = 9.36616
image num 5884,perceptron_out = 4.66889
image num 5885,perceptron_out = 12.7092
image num 5886,perceptron_out = 27.1661
image num 5887,perceptron_out = 9.71161
image num 5888,perceptron_out = 7.5617
image num 5889,perceptron_out = 7.88427
image num 5890,perceptron_out = 8.99013
image num 5891,perceptron_out = 8.61448
image num 5892,perceptron_out = 5.97951
image num 5893,perceptron_out = 4.9707
image num 5894,perceptron_out = 14.6048
image num 5895,perceptron_out = 11.8516
image num 5896,perceptron_out = 6.51097
image num 5897,perceptron_out = 5.44303
image num 5898,perceptron_out = 9.99715
image num 5899,perceptron_out = 8.81249
image num 5900,perceptron_out = 9.83208
image num 5901,perceptron_out = 10.5781
image num 5902,perceptron_out = 5.31917
image num 5903,perceptron_out = 10.6016
image num 5904,perceptron_out = 5.9137
image num 5905,perceptron_out = 8.48785
image num 5906,perceptron_out = 7.17691
image num 5907,perceptron_out = 6.28141
image num 5908,perceptron_out = 12.045
image num 5909,perceptron_out = 8.89152
image num 5910,perceptron_out = 6.01752
image num 5911,perceptron_out = 13.7075
image num 5912,perceptron_out = 8.28347
image num 5913,perceptron_out = 8.52741
image num 5914,perceptron_out = 11.6232
image num 5915,perceptron_out = 5.71238
image num 5916,perceptron_out = 5.97832
image num 5917,perceptron_out = 7.33097
image num 5918,perceptron_out = 17.1269
image num 5919,perceptron_out = 5.78494
image num 5920,perceptron_out = 6.42462
image num 5921,perceptron_out = 6.42112
image num 5922,perceptron_out = 10.5343
image num 5923,perceptron_out = 6.59764
image num 5924,perceptron_out = 8.5424
image num 5925,perceptron_out = 6.70763
image num 5926,perceptron_out = 10.2987
image num 5927,perceptron_out = 3.68999
image num 5928,perceptron_out = 7.0378
image num 5929,perceptron_out = 8.32327
image num 5930,perceptron_out = 11.8767
image num 5931,perceptron_out = 14.7289
image num 5932,perceptron_out = 6.3137
image num 5933,perceptron_out = 13.7307
image num 5934,perceptron_out = 6.14848
image num 5935,perceptron_out = 10.535
image num 5936,perceptron_out = 5.63053
image num 5937,perceptron_out = 13.7092
image num 5938,perceptron_out = 3.67074
image num 5939,perceptron_out = 10.5988
image num 5940,perceptron_out = 12.0896
image num 5941,perceptron_out = 9.0057
image num 5942,perceptron_out = 13.5742
image num 5943,perceptron_out = 8.00518
image num 5944,perceptron_out = 10.0071
image num 5945,perceptron_out = 9.83315
image num 5946,perceptron_out = 10.5578
image num 5947,perceptron_out = 4.20066
image num 5948,perceptron_out = 11.6345
image num 5949,perceptron_out = 6.64419
image num 5950,perceptron_out = 12.8627
image num 5951,perceptron_out = 4.45158
image num 5952,perceptron_out = 19.7989
image num 5953,perceptron_out = 11.4467
image num 5954,perceptron_out = 7.7979
image num 5955,perceptron_out = 6.95175
image num 5956,perceptron_out = 7.7316
image num 5957,perceptron_out = 5.7224
image num 5958,perceptron_out = 3.57269
image num 5959,perceptron_out = 16.3779
image num 5960,perceptron_out = 16.6677
image num 5961,perceptron_out = 6.61985
image num 5962,perceptron_out = 7.02482
image num 5963,perceptron_out = 8.1786
image num 5964,perceptron_out = 7.93436
image num 5965,perceptron_out = 4.64987
image num 5966,perceptron_out = 7.26444
image num 5967,perceptron_out = 4.05627
image num 5968,perceptron_out = 6.47287
image num 5969,perceptron_out = 16.3589
image num 5970,perceptron_out = 11.2091
image num 5971,perceptron_out = 11.9221
image num 5972,perceptron_out = 9.57263
image num 5973,perceptron_out = 7.08386
image num 5974,perceptron_out = 4.71383
image num 5975,perceptron_out = 9.08583
image num 5976,perceptron_out = 17.3071
image num 5977,perceptron_out = 4.20563
image num 5978,perceptron_out = 8.40991
image num 5979,perceptron_out = 5.08368
image num 5980,perceptron_out = 9.13132
image num 5981,perceptron_out = 6.52269
image num 5982,perceptron_out = 4.27623
image num 5983,perceptron_out = 15.8951
image num 5984,perceptron_out = 14.7652
image num 5985,perceptron_out = 6.96613
image num 5986,perceptron_out = 11.2827
image num 5987,perceptron_out = 7.89644
image num 5988,perceptron_out = 10.4947
image num 5989,perceptron_out = 10.9616
image num 5990,perceptron_out = 13.0029
image num 5991,perceptron_out = 5.66929
image num 5992,perceptron_out = 16.2715
image num 5993,perceptron_out = 4.69656
image num 5994,perceptron_out = 4.32426
image num 5995,perceptron_out = 6.50794
image num 5996,perceptron_out = 13.2124
image num 5997,perceptron_out = 5.96993
image num 5998,perceptron_out = 11.5328
image num 5999,perceptron_out = 10.3349
image num 6000,perceptron_out = 7.45922
image num 6001,perceptron_out = 7.65526
image num 6002,perceptron_out = 6.81165
image num 6003,perceptron_out = 8.5622
image num 6004,perceptron_out = 9.06087
image num 6005,perceptron_out = 5.09775
image num 6006,perceptron_out = 6.90355
image num 6007,perceptron_out = 18.4996
image num 6008,perceptron_out = 7.15176
image num 6009,perceptron_out = 7.24585
image num 6010,perceptron_out = 5.672
image num 6011,perceptron_out = 5.28093
image num 6012,perceptron_out = 6.94788
image num 6013,perceptron_out = 8.64129
image num 6014,perceptron_out = 9.96412
image num 6015,perceptron_out = 7.91638
image num 6016,perceptron_out = 6.26968
image num 6017,perceptron_out = 6.01779
image num 6018,perceptron_out = 12.3311
image num 6019,perceptron_out = 8.45031
image num 6020,perceptron_out = 4.54151
image num 6021,perceptron_out = 24.8602
image num 6022,perceptron_out = 9.4624
image num 6023,perceptron_out = 8.97342
image num 6024,perceptron_out = 4.78043
image num 6025,perceptron_out = 7.11523
image num 6026,perceptron_out = 7.96972
image num 6027,perceptron_out = 4.35488
image num 6028,perceptron_out = 6.36114
image num 6029,perceptron_out = 7.32604
image num 6030,perceptron_out = 5.32449
image num 6031,perceptron_out = 5.98336
image num 6032,perceptron_out = 9.40804
image num 6033,perceptron_out = 4.90534
image num 6034,perceptron_out = 5.80859
image num 6035,perceptron_out = 18.4096
image num 6036,perceptron_out = 11.7969
image num 6037,perceptron_out = 11.816
image num 6038,perceptron_out = 11.7853
image num 6039,perceptron_out = 11.1583
image num 6040,perceptron_out = 7.9766
image num 6041,perceptron_out = 16.6584
image num 6042,perceptron_out = 9.32695
image num 6043,perceptron_out = 7.79488
image num 6044,perceptron_out = 13.7735
image num 6045,perceptron_out = 11.9544
image num 6046,perceptron_out = 5.23692
image num 6047,perceptron_out = 13.8196
image num 6048,perceptron_out = 8.47756
image num 6049,perceptron_out = 5.26497
image num 6050,perceptron_out = 9.12238
image num 6051,perceptron_out = 7.87574
image num 6052,perceptron_out = 9.28469
image num 6053,perceptron_out = 12.2703
image num 6054,perceptron_out = 8.74916
image num 6055,perceptron_out = 8.27883
image num 6056,perceptron_out = 17.3209
image num 6057,perceptron_out = 7.31314
image num 6058,perceptron_out = 9.41966
image num 6059,perceptron_out = 6.80274
image num 6060,perceptron_out = 10.595
image num 6061,perceptron_out = 3.53783
image num 6062,perceptron_out = 9.1666
image num 6063,perceptron_out = 5.56293
image num 6064,perceptron_out = 7.63522
image num 6065,perceptron_out = 25.7908
image num 6066,perceptron_out = 5.51442
image num 6067,perceptron_out = 9.93063
image num 6068,perceptron_out = 6.33958
image num 6069,perceptron_out = 7.70877
image num 6070,perceptron_out = 4.80531
image num 6071,perceptron_out = 6.0318
image num 6072,perceptron_out = 10.1988
image num 6073,perceptron_out = 5.77307
image num 6074,perceptron_out = 3.8573
image num 6075,perceptron_out = 11.9134
image num 6076,perceptron_out = 13.6293
image num 6077,perceptron_out = 4.81904
image num 6078,perceptron_out = 12.9495
image num 6079,perceptron_out = 11.7027
image num 6080,perceptron_out = 6.24811
image num 6081,perceptron_out = 5.60401
image num 6082,perceptron_out = 10.2648
image num 6083,perceptron_out = 5.61574
image num 6084,perceptron_out = 14.6851
image num 6085,perceptron_out = 5.87093
image num 6086,perceptron_out = 5.96471
image num 6087,perceptron_out = 4.36056
image num 6088,perceptron_out = 8.45234
image num 6089,perceptron_out = 4.67944
image num 6090,perceptron_out = 7.06795
image num 6091,perceptron_out = 7.09275
image num 6092,perceptron_out = 3.95901
image num 6093,perceptron_out = 6.65687
image num 6094,perceptron_out = 7.31505
image num 6095,perceptron_out = 7.39108
image num 6096,perceptron_out = 10.9023
image num 6097,perceptron_out = 6.26869
image num 6098,perceptron_out = 7.65077
image num 6099,perceptron_out = 5.65055
image num 6100,perceptron_out = 4.09755
image num 6101,perceptron_out = 5.89459
image num 6102,perceptron_out = 11.5798
image num 6103,perceptron_out = 8.20496
image num 6104,perceptron_out = 7.49789
image num 6105,perceptron_out = 5.43116
image num 6106,perceptron_out = 9.23509
image num 6107,perceptron_out = 7.87328
image num 6108,perceptron_out = 11.6232
image num 6109,perceptron_out = 8.44463
image num 6110,perceptron_out = 6.49667
image num 6111,perceptron_out = 6.95013
image num 6112,perceptron_out = 5.55085
image num 6113,perceptron_out = 7.82175
image num 6114,perceptron_out = 12.2899
image num 6115,perceptron_out = 5.23771
image num 6116,perceptron_out = 4.0585
image num 6117,perceptron_out = 9.38426
image num 6118,perceptron_out = 4.36715
image num 6119,perceptron_out = 12.3131
image num 6120,perceptron_out = 7.89651
image num 6121,perceptron_out = 15.1324
image num 6122,perceptron_out = 11.6837
image num 6123,perceptron_out = 13.1486
image num 6124,perceptron_out = 9.49425
image num 6125,perceptron_out = 11.6364
image num 6126,perceptron_out = 7.98058
image num 6127,perceptron_out = 8.16676
image num 6128,perceptron_out = 7.30563
image num 6129,perceptron_out = 10.114
image num 6130,perceptron_out = 9.15236
image num 6131,perceptron_out = 11.5638
image num 6132,perceptron_out = 7.36193
image num 6133,perceptron_out = 4.68459
image num 6134,perceptron_out = 6.60193
image num 6135,perceptron_out = 8.26169
image num 6136,perceptron_out = 8.57276
image num 6137,perceptron_out = 20.9432
image num 6138,perceptron_out = 8.6256
image num 6139,perceptron_out = 6.5916
image num 6140,perceptron_out = 8.91905
image num 6141,perceptron_out = 9.50929
image num 6142,perceptron_out = 20.8416
image num 6143,perceptron_out = 6.03109
image num 6144,perceptron_out = 5.75071
image num 6145,perceptron_out = 7.90577
image num 6146,perceptron_out = 17.0505
image num 6147,perceptron_out = 6.21545
image num 6148,perceptron_out = 12.0494
image num 6149,perceptron_out = 13.9188
image num 6150,perceptron_out = 9.24591
image num 6151,perceptron_out = 9.10938
image num 6152,perceptron_out = 5.73221
image num 6153,perceptron_out = 9.03626
image num 6154,perceptron_out = 12.6644
image num 6155,perceptron_out = 5.97445
image num 6156,perceptron_out = 6.09994
image num 6157,perceptron_out = 6.08793
image num 6158,perceptron_out = 17.4964
image num 6159,perceptron_out = 8.37372
image num 6160,perceptron_out = 10.2148
image num 6161,perceptron_out = 8.696
image num 6162,perceptron_out = 15.1286
image num 6163,perceptron_out = 7.96164
image num 6164,perceptron_out = 6.96798
image num 6165,perceptron_out = 16.0032
image num 6166,perceptron_out = 5.49349
image num 6167,perceptron_out = 4.71686
image num 6168,perceptron_out = 9.4681
image num 6169,perceptron_out = 10.4224
image num 6170,perceptron_out = 7.81935
image num 6171,perceptron_out = 11.8272
image num 6172,perceptron_out = 13.2426
image num 6173,perceptron_out = 9.22852
image num 6174,perceptron_out = 13.0525
image num 6175,perceptron_out = 5.34318
image num 6176,perceptron_out = 7.63007
image num 6177,perceptron_out = 9.89161
image num 6178,perceptron_out = 7.99286
image num 6179,perceptron_out = 5.44061
image num 6180,perceptron_out = 8.14635
image num 6181,perceptron_out = 12.8532
image num 6182,perceptron_out = 9.79118
image num 6183,perceptron_out = 13.1449
image num 6184,perceptron_out = 17.9675
image num 6185,perceptron_out = 4.68153
image num 6186,perceptron_out = 4.97558
image num 6187,perceptron_out = 4.7943
image num 6188,perceptron_out = 7.08326
image num 6189,perceptron_out = 8.82722
image num 6190,perceptron_out = 5.96142
image num 6191,perceptron_out = 5.06624
image num 6192,perceptron_out = 14.1893
image num 6193,perceptron_out = 8.27625
image num 6194,perceptron_out = 6.82793
image num 6195,perceptron_out = 20.7994
image num 6196,perceptron_out = 6.28521
image num 6197,perceptron_out = 4.5825
image num 6198,perceptron_out = 3.83023
image num 6199,perceptron_out = 5.7267
image num 6200,perceptron_out = 8.09997
image num 6201,perceptron_out = 6.59385
image num 6202,perceptron_out = 9.98291
image num 6203,perceptron_out = 9.18279
image num 6204,perceptron_out = 12.7552
image num 6205,perceptron_out = 6.19135
image num 6206,perceptron_out = 6.88099
image num 6207,perceptron_out = 10.4209
image num 6208,perceptron_out = 4.02712
image num 6209,perceptron_out = 7.91881
image num 6210,perceptron_out = 9.37583
image num 6211,perceptron_out = 9.28829
image num 6212,perceptron_out = 10.4939
image num 6213,perceptron_out = 5.93494
image num 6214,perceptron_out = 6.13536
image num 6215,perceptron_out = 6.31976
image num 6216,perceptron_out = 7.80751
image num 6217,perceptron_out = 7.05055
image num 6218,perceptron_out = 7.22244
image num 6219,perceptron_out = 16.3918
image num 6220,perceptron_out = 4.80523
image num 6221,perceptron_out = 8.42433
image num 6222,perceptron_out = 6.14714
image num 6223,perceptron_out = 5.35021
image num 6224,perceptron_out = 9.71525
image num 6225,perceptron_out = 7.55487
image num 6226,perceptron_out = 6.91695
image num 6227,perceptron_out = 22.8339
image num 6228,perceptron_out = 7.69417
image num 6229,perceptron_out = 8.37692
image num 6230,perceptron_out = 8.11912
image num 6231,perceptron_out = 6.50605
image num 6232,perceptron_out = 17.5067
image num 6233,perceptron_out = 5.90839
image num 6234,perceptron_out = 25.5638
image num 6235,perceptron_out = 4.75839
image num 6236,perceptron_out = 11.7561
image num 6237,perceptron_out = 9.05266
image num 6238,perceptron_out = 16.703
image num 6239,perceptron_out = 5.12486
image num 6240,perceptron_out = 14.658
image num 6241,perceptron_out = 8.5206
image num 6242,perceptron_out = 18.4305
image num 6243,perceptron_out = 5.47618
image num 6244,perceptron_out = 6.1023
image num 6245,perceptron_out = 14.7048
image num 6246,perceptron_out = 13.2166
image num 6247,perceptron_out = 10.083
image num 6248,perceptron_out = 13.0768
image num 6249,perceptron_out = 16.6477
image num 6250,perceptron_out = 5.94473
image num 6251,perceptron_out = 13.363
image num 6252,perceptron_out = 4.46998
image num 6253,perceptron_out = 11.5207
image num 6254,perceptron_out = 3.80123
image num 6255,perceptron_out = 6.03308
image num 6256,perceptron_out = 7.72884
image num 6257,perceptron_out = 11.3831
image num 6258,perceptron_out = 9.04857
image num 6259,perceptron_out = 6.48878
image num 6260,perceptron_out = 6.01051
image num 6261,perceptron_out = 3.05722
image num 6262,perceptron_out = 3.86123
image num 6263,perceptron_out = 6.28752
image num 6264,perceptron_out = 5.96807
image num 6265,perceptron_out = 4.83299
image num 6266,perceptron_out = 4.77611
image num 6267,perceptron_out = 7.904
image num 6268,perceptron_out = 7.72483
image num 6269,perceptron_out = 10.0266
image num 6270,perceptron_out = 12.595
image num 6271,perceptron_out = 4.36913
image num 6272,perceptron_out = 13.0938
image num 6273,perceptron_out = 7.20918
image num 6274,perceptron_out = 13.0052
image num 6275,perceptron_out = 9.28045
image num 6276,perceptron_out = 16.5994
image num 6277,perceptron_out = 11.6589
image num 6278,perceptron_out = 11.2884
image num 6279,perceptron_out = 3.06958
image num 6280,perceptron_out = 11.7692
image num 6281,perceptron_out = 7.65586
image num 6282,perceptron_out = 4.40256
image num 6283,perceptron_out = 14.1166
image num 6284,perceptron_out = 7.35766
image num 6285,perceptron_out = 5.61975
image num 6286,perceptron_out = 10.917
image num 6287,perceptron_out = 8.14766
image num 6288,perceptron_out = 14.9284
image num 6289,perceptron_out = 24.3783
image num 6290,perceptron_out = 7.56255
image num 6291,perceptron_out = 3.49004
image num 6292,perceptron_out = 6.68679
image num 6293,perceptron_out = 6.5464
image num 6294,perceptron_out = 8.047
image num 6295,perceptron_out = 8.67332
image num 6296,perceptron_out = 11.4434
image num 6297,perceptron_out = 13.4664
image num 6298,perceptron_out = 11.7095
image num 6299,perceptron_out = 10.4891
image num 6300,perceptron_out = 15.0433
image num 6301,perceptron_out = 11.136
image num 6302,perceptron_out = 20.9707
image num 6303,perceptron_out = 16.9472
image num 6304,perceptron_out = 7.61172
image num 6305,perceptron_out = 11.5873
image num 6306,perceptron_out = 6.59019
image num 6307,perceptron_out = 6.71518
image num 6308,perceptron_out = 8.58113
image num 6309,perceptron_out = 6.27981
image num 6310,perceptron_out = 3.8137
image num 6311,perceptron_out = 10.2689
image num 6312,perceptron_out = 19.1784
image num 6313,perceptron_out = 4.53593
image num 6314,perceptron_out = 8.98404
image num 6315,perceptron_out = 5.07152
image num 6316,perceptron_out = 6.64814
image num 6317,perceptron_out = 7.84061
image num 6318,perceptron_out = 5.33107
image num 6319,perceptron_out = 13.0637
image num 6320,perceptron_out = 7.69556
image num 6321,perceptron_out = 5.008
image num 6322,perceptron_out = 16.6138
image num 6323,perceptron_out = 11.5196
image num 6324,perceptron_out = 11.7017
image num 6325,perceptron_out = 4.18325
image num 6326,perceptron_out = 11.17
image num 6327,perceptron_out = 9.27552
image num 6328,perceptron_out = 6.81598
image num 6329,perceptron_out = 6.71092
image num 6330,perceptron_out = 21.3219
image num 6331,perceptron_out = 7.32688
image num 6332,perceptron_out = 4.49056
image num 6333,perceptron_out = 4.72823
image num 6334,perceptron_out = 9.28409
image num 6335,perceptron_out = 10.1526
image num 6336,perceptron_out = 4.43455
image num 6337,perceptron_out = 8.00992
image num 6338,perceptron_out = 7.73631
image num 6339,perceptron_out = 6.24919
image num 6340,perceptron_out = 8.81785
image num 6341,perceptron_out = 7.60877
image num 6342,perceptron_out = 6.27679
image num 6343,perceptron_out = 13.7003
image num 6344,perceptron_out = 10.2211
image num 6345,perceptron_out = 6.4184
image num 6346,perceptron_out = 6.46357
image num 6347,perceptron_out = 15.6774
image num 6348,perceptron_out = 10.4704
image num 6349,perceptron_out = 9.62289
image num 6350,perceptron_out = 10.8031
image num 6351,perceptron_out = 10.6856
image num 6352,perceptron_out = 5.65653
image num 6353,perceptron_out = 7.07614
image num 6354,perceptron_out = 7.81013
image num 6355,perceptron_out = 6.82066
image num 6356,perceptron_out = 6.88177
image num 6357,perceptron_out = 17.0558
image num 6358,perceptron_out = 13.7928
image num 6359,perceptron_out = 6.5494
image num 6360,perceptron_out = 6.44404
image num 6361,perceptron_out = 13.791
image num 6362,perceptron_out = 7.66493
image num 6363,perceptron_out = 6.38752
image num 6364,perceptron_out = 6.91922
image num 6365,perceptron_out = 9.83785
image num 6366,perceptron_out = 11.3278
image num 6367,perceptron_out = 15.9506
image num 6368,perceptron_out = 12.2264
image num 6369,perceptron_out = 7.20478
image num 6370,perceptron_out = 4.02909
image num 6371,perceptron_out = 8.93098
image num 6372,perceptron_out = 26.4973
image num 6373,perceptron_out = 4.32516
image num 6374,perceptron_out = 6.90108
image num 6375,perceptron_out = 10.1092
image num 6376,perceptron_out = 9.24419
image num 6377,perceptron_out = 4.88837
image num 6378,perceptron_out = 6.25434
image num 6379,perceptron_out = 6.1864
image num 6380,perceptron_out = 5.03647
image num 6381,perceptron_out = 8.05194
image num 6382,perceptron_out = 13.7635
image num 6383,perceptron_out = 11.0685
image num 6384,perceptron_out = 4.97012
image num 6385,perceptron_out = 7.7704
image num 6386,perceptron_out = 7.76339
image num 6387,perceptron_out = 15.2217
image num 6388,perceptron_out = 13.3642
image num 6389,perceptron_out = 9.58956
image num 6390,perceptron_out = 15.7552
image num 6391,perceptron_out = 6.53558
image num 6392,perceptron_out = 16.4977
image num 6393,perceptron_out = 10.9155
image num 6394,perceptron_out = 6.22704
image num 6395,perceptron_out = 7.67393
image num 6396,perceptron_out = 13.599
image num 6397,perceptron_out = 11.1824
image num 6398,perceptron_out = 9.91875
image num 6399,perceptron_out = 17.0381
image num 6400,perceptron_out = 7.38097
image num 6401,perceptron_out = 5.19007
image num 6402,perceptron_out = 11.7555
